Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2010-01-04,313.788788,315.070068,312.432434,313.68869,313.68869,[],None,0.03794992026945475,0.4857686851170349,0.4762813946135103,,0,0.06876026272772323,0.0675417673311258,0.07025025274317034,0.0698190542367905
2010-01-05,313.9039,314.23422200000005,311.08108500000003,312.307312,312.307312,[],None,0.5063490739539669,0.10475979952663718,0.38889112651939595,,0,0.0688440966576051,0.06693932048643977,0.06925515625695383,0.06880846000153043
2010-01-06,313.24325600000003,313.24325600000003,303.48349,304.434448,304.434448,[],None,0.9025634426071326,0.0,0.09743655739286741,,0,0.0683629619125492,0.06622506888998403,0.06366049485697772,0.06304879756779641
2010-01-07,305.005005,305.305298,296.62161299999997,297.347351,297.347351,['three black crows'],None,0.8818438255187696,0.034581286631195134,0.08357488785003522,,0,0.06236319684302355,0.060503682713164,0.05860759609318683,0.05786398980849447
2010-01-08,296.29629500000004,301.926941,294.849854,301.31131,301.31131,['piercing line'],None,0.7086270099547941,0.08698932201907467,0.20438366802613117,,0,0.05602080522875641,0.058068688091100856,0.05730292116811381,0.0607639593419656
2010-01-11,302.532532,302.532532,297.31732200000005,300.855865,300.855865,['hanging man'],None,0.32149558694664704,0.0,0.678504413053353,,0,0.06056254071580128,0.058505175658332464,0.05911989719477442,0.06043076300361505
2010-01-12,299.124115,299.37939500000005,294.294281,295.535522,295.535522,[],None,0.7057055161398506,0.05020143107903301,0.24409305278111645,,0,0.05808025397083841,0.05623251127217427,0.056893812388563336,0.056538484448862975
2010-01-13,288.533539,294.48449700000003,287.237244,293.838837,293.838837,[],None,0.7320426097998719,0.08909030773453275,0.1788670824655953,,0,0.050367334329162516,0.052704450056160784,0.05169720313233117,0.05529721661337389
2010-01-14,292.242249,297.3974,291.696686,295.220215,295.220215,[],None,0.5223847398764397,0.3819144408928437,0.09570081923071655,,0,0.053068318884136656,0.05480396267119572,0.05498101439403072,0.056307810848633955
2010-01-15,296.96698,297.077087,289.309296,290.290283,290.290283,"['bearish engulfing', 'dark cloud cover']",None,0.8595361280961344,0.014174814950611812,0.12628905695325376,,0,0.056509252647468755,0.05457309292226836,0.0532230056189264,0.05270115078931334
2010-01-19,290.8909,295.505493,288.433441,294.10409500000003,294.10409500000003,['bullish harami'],None,0.4543511557890197,0.19816002484144274,0.34748881936953757,,0,0.05208415652650292,0.05344034616457913,0.05257804992433146,0.055491275159012116
2010-01-20,293.283295,293.283295,287.932922,290.49548300000004,290.49548300000004,[],None,0.5210500277270349,0.0,0.4789499722729651,,0,0.05382649333482639,0.05183866813612939,0.05220948140636561,0.05285127185470995
2010-01-21,292.012024,293.70370499999996,286.411407,291.781769,291.781769,[],None,0.031575094709514195,0.23198188006030052,0.7364430252301852,,0,0.05290065029609148,0.052141684095976554,0.05108907932649892,0.053792298290990026
2010-01-22,282.532532,285.585571,267.697693,275.280273,275.280273,[],None,0.4054286931071411,0.17067642120546733,0.4238948856873916,,0,0.04599691247862911,0.04629043373043265,0.037308811575191836,0.04172006554168661
2010-01-25,273.568573,275.21521,268.02301,270.270264,270.270264,[],None,0.4585952837796517,0.22894760991073596,0.3124571063096123,,0,0.03946862776226642,0.03881586154523928,0.03754836612668555,0.03805482241923849
2010-01-26,269.254242,275.075073,268.413422,271.481476,271.481476,['inverse hammer'],None,0.334336638169731,0.5394454017480075,0.1262179600822615,,0,0.036326580690361016,0.03871485598503585,0.03783585485785479,0.03894092590784032
2010-01-27,270.905914,274.099091,267.922913,271.32132,271.32132,[],None,0.06725939569747165,0.4497556579489736,0.4829849463535547,,0,0.03752946270644836,0.03801140430090938,0.037474657430426606,0.038823758318417084
2010-01-28,272.517517,273.773773,265.565552,267.412415,267.412415,['bearish engulfing'],None,0.6219498719637301,0.15304851075525508,0.22500161728101487,,0,0.038703163214643954,0.03777692713332162,0.03573876119056271,0.03596406541815422
2010-01-29,269.514526,270.76577799999995,263.068054,265.235229,265.235229,[],None,0.5559171775969132,0.16254830648643362,0.28153451591665324,,0,0.036516140689365234,0.035608875726027195,0.03389967189228904,0.03437127067211879
2010-02-01,267.567566,268.173187,265.41540499999996,266.776764,266.776764,['three black crows'],None,0.28675290505195095,0.21960437772092958,0.4936427172271195,288.44944605,0,0.035098205911733016,0.03374023213915664,0.03562819704161524,0.03549903322838627
