Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2008-01-02,7.116786,7.152143,6.876786,6.958571000000001,6.958571000000001,[],None,0.5745813616505102,0.1284042170709278,0.297014421278562,,0,0.031772034208039396,0.031273805515195416,0.03197135097949819,0.031705645825174246
2008-01-03,6.978928999999999,7.049643,6.881786,6.961786,6.961786,[],None,0.10212859755624758,0.4212752521491551,0.4765961502945973,,0,0.030749011913422875,0.030514835367342476,0.032010493862466405,0.03173011549623853
2008-01-04,6.8375,6.892857000000001,6.388928,6.430357,6.430357,[],None,0.8079372292525326,0.1098507924727504,0.08221197827471696,,0,0.02969948218257629,0.029353899820013015,0.028152117259676902,0.027685358785809897
2008-01-07,6.473214,6.557142999999999,6.079643,6.344285,6.344285,['hanging man'],None,0.27000837696335,0.1757675392670149,0.5542240837696351,,0,0.026996154099006565,0.026868076364244212,0.025730855947912155,0.027030256599854648
2008-01-08,6.433571,6.516427999999999,6.1,6.116071,6.116071,['three black crows'],None,0.7624367237553672,0.19897077045731743,0.0385925057873154,,0,0.026701967566400437,0.026566598612343405,0.025890222281628933,0.025293298120144726
2008-01-09,6.117857,6.410714,6.010714,6.407143,6.407143,[],None,0.7232150000000003,0.00892749999999999,0.26785749999999975,,0,0.02435908718511724,0.025783830122488523,0.025191239991888964,0.027508674821863838
2008-01-10,6.342143,6.464286,6.264643,6.357857,6.357857,[],None,0.07871049823935727,0.5330965773906439,0.3881929243699988,,0,0.02602348999651136,0.026180508646983926,0.02717914261773604,0.027133554383893414
2008-01-11,6.285714,6.351786,6.071429,6.1675,6.1675,[],None,0.4216552467033081,0.2356709481125859,0.342673805184106,,0,0.025604736323771377,0.025347492631047765,0.025666552019771978,0.02568472913512629
2008-01-14,6.34,6.407857,6.2560720000000005,6.385,6.385,['hammer'],None,0.29647198339756964,0.1505880027670733,0.5529400138353571,,0,0.026007587018952272,0.025762675217977152,0.02711204388775193,0.027340142340875742
2008-01-15,6.347143,6.400714,5.880714,6.037143,6.037143,[],None,0.5961538461538459,0.10302115384615357,0.30082500000000056,,0,0.026060594470517635,0.025709784254405312,0.024173525034715426,0.024692569598290054
2008-01-16,5.901072,6.036071,5.5964279999999995,5.701428,5.701428,[],None,0.45410480776448175,0.3070650505068876,0.23883014172863068,,0,0.022750348505627325,0.023009753506858594,0.021947970309215144,0.022137410773608764
2008-01-17,5.7682139999999995,5.905715,5.657857,5.746071,5.746071,[],None,0.08933744321345209,0.5547571593412371,0.35590539744531074,,0,0.02176442326412228,0.022044521188873057,0.02242887194078602,0.022477192896570936
2008-01-18,5.775357,5.919643,5.700357,5.762857,5.762857,[],None,0.057003183057738854,0.6579809016535507,0.28501591528871045,,0,0.021817430715687636,0.022147652273939358,0.022761586446015836,0.022604952740578804
2008-01-22,5.287857,5.713572,5.214286,5.558571,5.558571,[],None,0.5422022648341833,0.31044531591112207,0.14735241925469458,,0,0.01819974450007617,0.020621781665761767,0.01895634239256739,0.021050112546786924
2008-01-23,4.863929,5.0,4.505,4.966786,4.966786,['hammer'],None,0.20779191919191956,0.06709898989899003,0.7251090909090904,,0,0.015053819408770038,0.015338075847774284,0.013403642614769007,0.016545980574536608
2008-01-24,4.999643,5.025,4.714643,4.842857,4.842857,"['dark cloud cover', 'bearish engulfing']",None,0.5051795190699714,0.08170268432804952,0.41311779660197917,,0,0.01606093872582746,0.01552319051798232,0.015044848897590016,0.01560274515763857
2008-01-25,4.963929,4.9675,4.628929,4.6432139999999995,4.6432139999999995,[],None,0.9472606927350564,0.010547270734941832,0.04219203653000173,,0,0.015795908888895472,0.015097426776503841,0.014373830283442537,0.014083243278854934
2008-01-28,4.577143,4.757143,4.516071,4.6432139999999995,4.6432139999999995,[],None,0.27407164664498207,0.4725932501493356,0.2533351032056823,,0,0.012925610672297524,0.013539820109265788,0.013490312786237225,0.014083243278854934
2008-01-29,4.683928,4.7425,4.608929,4.697857,4.697857,[],None,0.10428161801588737,0.33422674083446113,0.5614916411496516,,0,0.013718050923649461,0.013431394744631533,0.014217258751569685,0.014499136353805599
2008-01-30,4.6917860000000005,4.8375,4.642857,4.720714,4.720714,['spanning top'],None,0.14862080835169825,0.6000010275221827,0.2513781641261191,5.7724641,0,0.013776364314997725,0.014134830491422067,0.01448286669823879,0.01467310315676567
2008-01-31,4.623214,4.880357,4.621428,4.834286,4.834286,[],None,0.8151732714373421,0.17792908480703354,0.006897643755624376,5.66624985,0,0.013267498716686105,0.014452168868266297,0.014315108130413624,0.015537510460689241
2008-02-01,4.865714,4.878214,4.720714,4.776786,4.776786,[],None,0.5646222222222183,0.07936507936508062,0.35601269841270117,5.5569998499999995,0,0.015067065705990274,0.014436300838736062,0.015092376186090023,0.015099872486755476
2008-02-04,4.793214,4.853571,4.6935720000000005,4.701786,4.701786,[],None,0.5714285714285722,0.3772336077100488,0.051337820861378926,5.4705713,0,0.014529050832899338,0.014253829606018596,0.014879892960185381,0.014529040346841875
2008-02-05,4.658214,4.785714,4.603571,4.62,4.62,"['shooting star', 'three black crows']",None,0.20980218839044038,0.6999994509808203,0.09019836062873937,5.38435705,0,0.013527230034730008,0.01375137655896633,0.014175313238180949,0.013906559314908883
2008-02-06,4.6725,4.711429,4.348928,4.357143,4.357143,['three black crows'],None,0.8699479449711879,0.1073900485791751,0.022662006449637,5.296410649999999,0,0.013633244937860733,0.01320132682791018,0.012181821008646017,0.011905929664225268
2008-02-07,4.284643,4.456429,4.188214,4.33,4.33,[],None,0.16910687321738213,0.4713718472121249,0.359521279570493,5.192553499999999,0,0.010754998942930642,0.011313157191788239,0.010923659149975347,0.01169934170724294
2008-02-08,4.36,4.489286,4.342857,4.481429,4.481429,[],None,0.8292687923840253,0.053657403929546654,0.11707380368642803,5.098732099999999,0,0.011314215312468765,0.011556449700549257,0.012134293720146017,0.012851882242109307
2008-02-11,4.571786,4.642143,4.542857,4.623214,4.623214,['three white soldiers'],None,0.5179783655298781,0.19065124992445998,0.2913703845456619,5.0215178,0,0.012885856938847206,0.012688292626308832,0.013700009038874528,0.013931021374877978
2008-02-12,4.667857,4.678571,4.415,4.459286,4.459286,"['dark cloud cover', 'bearish engulfing']",None,0.7913275739743759,0.0406493885897922,0.16802303743583186,4.9252321,0,0.013598789723298501,0.012958026914562364,0.012699070721341174,0.012683349761121204
2008-02-13,4.524286,4.635,4.486786,4.621428,4.621428,['bullish harami'],None,0.6554171670692392,0.09157029700298198,0.2530125359277787,4.854446349999999,0,0.012533364435787623,0.012635401662736991,0.0132610529206924,0.013917427958852834
