timestamp,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend
2015-10-20 00:00:00+00:00,265.41,274.49,264.68,271.98,271.98,[],None,0.669724770642201,0.2558613659531081,0.07441386340469093,250.69149999999996,0
2015-10-21 00:00:00+00:00,271.98,273.45,263.88,268.29,268.29,['hanging man'],None,0.38557993730407525,0.15360501567397822,0.46081504702194653,252.20099999999994,0
2015-10-22 00:00:00+00:00,268.29,280.0,267.65,276.9,276.9,[],None,0.6971659919028292,0.2510121457489892,0.05182186234818154,254.1459999999999,0
2015-10-23 00:00:00+00:00,276.9,282.38,275.47,279.8,279.8,[],None,0.4196816208393701,0.37337192474674324,0.20694645441388662,256.1524999999999,0
2015-10-24 00:00:00+00:00,279.8,286.9,278.35,285.67,285.67,[],None,0.6865497076023434,0.14385964912280327,0.16959064327485338,258.50699999999995,0
2015-10-25 00:00:00+00:00,285.67,299.51,282.9,285.75,285.75,['doji'],None,0.004816375677301868,0.8284166164960854,0.16676700782661266,260.75299999999993,0
2015-10-26 00:00:00+00:00,285.75,292.29,281.01,288.63,288.63,[],None,0.25531914893616914,0.32446808510638436,0.4202127659574465,262.8399999999999,0
2015-10-27 00:00:00+00:00,288.63,305.32,286.89,296.61,296.61,[],None,0.43298969072165033,0.4725990233315234,0.09441128594682628,265.4989999999999,0
2015-10-28 00:00:00+00:00,296.61,310.36,296.51,307.23,307.23,[],None,0.7667870036101073,0.2259927797833928,0.007220216606499825,268.6999999999999,0
2015-10-29 00:00:00+00:00,307.23,322.0,303.14,317.13,317.13,[],None,0.5249204665959687,0.25821845174973496,0.21686108165429632,272.3364999999999,0
2015-10-30 00:00:00+00:00,317.13,336.81,300.0,332.61,332.61,[],None,0.42053789731051394,0.11409942950285216,0.46536267318663393,276.66699999999986,0
2015-10-31 00:00:00+00:00,332.61,338.7,307.53,317.8,317.8,[],None,0.475136349053577,0.19538017324350246,0.3294834777029205,280.15049999999985,0
2015-11-01 00:00:00+00:00,317.8,335.0,314.0,332.09,332.09,[],None,0.6804761904761888,0.13857142857142976,0.1809523809523815,284.43599999999986,0
2015-11-02 00:00:00+00:00,332.09,380.0,326.95,372.69,372.69,[],None,0.7653157398680492,0.13779453345900095,0.09688972667294977,290.5314999999999,0
2015-11-03 00:00:00+00:00,372.69,440.0,365.18,414.35,414.35,[],None,0.5568029938519117,0.34282277465918176,0.1003742314889066,298.5789999999999,1
2015-11-04 00:00:00+00:00,414.35,558.0,382.0,422.14,422.14,[],None,0.04426136363636343,0.7719318181818182,0.18380681818181832,306.9384999999999,1
2015-11-05 00:00:00+00:00,422.14,472.73,375.0,400.0,400.0,['bearish engulfing'],sell,0.2265425150926019,0.5176506702138547,0.2558068146935434,313.7444999999999,1
2015-11-06 00:00:00+00:00,400.0,408.32,359.0,376.12,376.12,[],None,0.4841849148418491,0.1686942416869423,0.3471208434712086,318.8179999999999,1
2015-11-07 00:00:00+00:00,376.12,394.99,373.91,385.51,385.51,[],None,0.445445920303605,0.44971537001897655,0.10483870967741846,324.83549999999997,1
2015-11-08 00:00:00+00:00,385.51,394.82,365.0,369.99,369.99,['bearish engulfing'],None,0.5204560697518439,0.3122065727699532,0.16733735747820289,330.06449999999995,1
2015-11-09 00:00:00+00:00,369.99,395.21,361.32,384.79,384.79,[],None,0.4367069932133378,0.3074653290056053,0.2558276777810569,335.7049999999999,1
2015-11-10 00:00:00+00:00,384.79,385.96,326.88,337.46,337.46,['bearish engulfing'],sell,0.8011171293161824,0.019803656059579542,0.1790792146242381,339.16349999999994,1
2015-11-11 00:00:00+00:00,337.46,344.0,301.09,312.53,312.53,[],None,0.5809834537403866,0.15241202516895866,0.26660452109065463,340.94499999999994,1
2015-11-12 00:00:00+00:00,312.53,349.84,311.08,342.49,342.49,['bullish engulfing'],None,0.7729618163054707,0.1896284829721354,0.03740970072239393,344.07949999999994,1
2015-11-13 00:00:00+00:00,342.49,344.75,325.21,339.11,339.11,['hanging man'],sell,0.17297850562947759,0.11566018423746104,0.7113613101330614,346.7514999999999,1
2015-11-14 00:00:00+00:00,339.11,345.03,329.31,333.0,333.0,[],None,0.3886768447837166,0.37659033078880216,0.23473282442748122,349.1139999999999,1
2015-11-15 00:00:00+00:00,333.0,335.08,314.5,319.64,319.64,[],None,0.6491739552964054,0.101068999028182,0.24975704567541254,350.6644999999999,1
2015-11-16 00:00:00+00:00,319.64,334.77,314.1,332.13,332.13,[],None,0.6042573778422852,0.12772133526850468,0.2680212868892102,352.44049999999993,1
2015-11-17 00:00:00+00:00,332.13,342.69,331.15,336.4,336.4,['inverse hammer'],None,0.3700173310225281,0.545060658578857,0.08492201039861494,353.8989999999999,1
2015-11-18 00:00:00+00:00,336.4,339.69,328.77,335.36,335.36,['doji'],None,0.09523809523809176,0.3012820512820527,0.6034798534798556,354.8104999999999,1
2015-11-19 00:00:00+00:00,335.36,336.84,324.85,326.26,326.26,[],None,0.7589658048373694,0.12343619683068952,0.1175979983319411,354.4929999999999,1
2015-11-20 00:00:00+00:00,326.26,327.37,309.99,322.37,322.37,['hanging man'],None,0.22382048331415347,0.06386651323360264,0.7123130034522439,354.7214999999999,1
2015-11-21 00:00:00+00:00,322.37,330.62,319.67,327.73,327.73,[],None,0.4894977168949789,0.2639269406392684,0.24657534246575263,354.5034999999999,1
2015-11-22 00:00:00+00:00,327.73,328.6,319.81,325.01,325.01,['hanging man'],sell,0.3094425483504006,0.09897610921501736,0.591581342434582,352.1194999999999,1
2015-11-23 00:00:00+00:00,325.01,331.94,320.96,323.46,323.46,[],None,0.14116575591985508,0.6311475409836061,0.2276867030965388,347.57499999999993,1
2015-11-24 00:00:00+00:00,323.46,323.81,315.79,319.8,319.8,[],None,0.4563591022443861,0.04364089775561391,0.5,342.4579999999999,1
2015-11-25 00:00:00+00:00,319.8,334.49,315.84,329.62,329.62,[],None,0.5265415549597842,0.26112600536193004,0.21233243967828574,338.9389999999999,1
2015-11-26 00:00:00+00:00,329.62,372.42,329.25,356.06,356.06,[],None,0.6124623581190639,0.3789668751447766,0.008570766736159472,337.9359999999999,1
2015-11-27 00:00:00+00:00,356.06,367.4,350.0,361.23,361.23,[],None,0.2971264367816105,0.3545977011494234,0.3482758620689661,336.7219999999999,1
2015-11-28 00:00:00+00:00,361.23,362.29,350.0,358.95,358.95,['hanging man'],None,0.1855166802278296,0.0862489829129374,0.728234336859233,336.16999999999996,1
2015-11-29 00:00:00+00:00,358.95,382.74,355.1,378.43,378.43,['bullish engulfing'],buy,0.7047756874095524,0.15593342981186703,0.1392908827785806,335.852,1
2015-11-30 00:00:00+00:00,378.43,388.5,373.32,382.24,382.24,[],None,0.25098814229249017,0.412384716732542,0.3366271409749678,338.09099999999995,0
2015-12-01 00:00:00+00:00,382.24,384.75,347.03,364.1,364.1,['bearish engulfing'],None,0.4809119830328731,0.06654294803817574,0.45254506892895113,340.66949999999997,0
2015-12-02 00:00:00+00:00,364.1,367.18,346.67,359.96,359.96,['hanging man'],None,0.20185275475378084,0.15017064846416311,0.647976596782056,341.543,0
2015-12-03 00:00:00+00:00,359.96,372.7,355.0,362.32,362.32,[],None,0.1333333333333342,0.5864406779661018,0.280225988700564,342.70349999999996,0
2015-12-04 00:00:00+00:00,362.32,365.38,353.21,364.15,364.15,['hammer'],None,0.15036976170911928,0.10106820049301697,0.7485620377978638,344.26099999999997,0
2015-12-05 00:00:00+00:00,364.15,395.0,363.35,394.0,394.0,[],None,0.9431279620853095,0.03159557661927333,0.025276461295417222,347.9789999999999,0
2015-12-06 00:00:00+00:00,394.0,407.51,387.39,391.29,391.29,['shooting star'],None,0.13469184890655958,0.671471172962226,0.19383697813121437,350.93699999999995,0
2015-12-07 00:00:00+00:00,391.29,405.62,384.0,396.7,396.7,[],None,0.25023126734504936,0.41258094357076847,0.3371877890841822,353.95199999999994,0
2015-12-08 00:00:00+00:00,396.7,422.28,390.0,421.0,421.0,[],None,0.7527881040892204,0.039653035935563005,0.20755885997521667,358.234,0
2015-12-09 00:00:00+00:00,421.0,428.7,407.5,422.6,422.6,[],None,0.07547169811320865,0.2877358490566023,0.636792452830189,363.051,1
2015-12-10 00:00:00+00:00,422.6,424.99,411.16,417.33,417.33,['hanging man'],None,0.3810556760665253,0.1728127259580614,0.4461315979754133,367.799,1
2015-12-11 00:00:00+00:00,417.33,463.78,416.22,462.21,462.21,['bullish engulfing'],None,0.943650126156435,0.03301093355761133,0.0233389402859537,374.52299999999997,1
2015-12-12 00:00:00+00:00,462.21,482.76,418.27,442.78,442.78,[],None,0.30128702124360374,0.3186540548922315,0.3800589238641648,380.41149999999993,1
2015-12-13 00:00:00+00:00,442.78,449.8,419.99,437.64,437.64,[],None,0.17242536061724206,0.23549144582355042,0.5920831935592075,386.12049999999994,1
2015-12-14 00:00:00+00:00,437.64,453.5,432.48,448.9,448.9,[],None,0.5356803044719315,0.2188392007611811,0.24548049476688738,392.5754999999999,1
2015-12-15 00:00:00+00:00,448.9,471.0,447.48,468.34,468.34,[],None,0.8265306122448985,0.11309523809523925,0.06037414965986225,399.51149999999996,1
2015-12-16 00:00:00+00:00,468.34,470.31,404.0,457.78,457.78,['hanging man'],None,0.15925199819031824,0.02970894284421697,0.8110390589654648,404.5974999999999,1
2015-12-17 00:00:00+00:00,457.78,459.76,446.17,458.53,458.53,['doji'],None,0.055187637969095024,0.09050772626931718,0.8543046357615878,409.4624999999999,1
2015-12-18 00:00:00+00:00,458.53,468.33,443.05,464.96,464.96,['hammer'],None,0.25435126582278533,0.13330696202531678,0.6123417721518979,414.7629999999998,1
2015-12-19 00:00:00+00:00,464.96,467.5,451.37,461.73,461.73,['hanging man'],sell,0.2002479851208904,0.1574705517668953,0.6422814631122143,418.92799999999977,1
2015-12-20 00:00:00+00:00,461.73,462.81,429.24,442.4,442.4,[],None,0.5758117366696468,0.03217158176943653,0.3920166815609166,421.9359999999998,1
2015-12-21 00:00:00+00:00,442.4,446.0,423.7,439.31,439.31,['hanging man'],sell,0.13856502242152346,0.16143497757847627,0.7000000000000003,425.69649999999973,1
2015-12-22 00:00:00+00:00,439.31,443.39,433.47,435.28,435.28,[],None,0.40625000000000466,0.41129032258064524,0.1824596774193501,429.4624999999998,1
2015-12-23 00:00:00+00:00,435.28,446.0,434.62,444.39,444.39,[],None,0.800527240773288,0.14147627416520336,0.05799648506150865,433.5659999999998,1
2015-12-24 00:00:00+00:00,444.39,459.31,439.49,457.66,457.66,[],None,0.6695257315842605,0.08324924318869717,0.24722502522704232,438.2414999999998,1
2015-12-25 00:00:00+00:00,457.66,461.56,448.48,454.51,454.51,[],None,0.2408256880733974,0.2981651376146775,0.46100917431192506,441.2669999999998,1
2015-12-26 00:00:00+00:00,454.51,458.45,402.86,417.61,417.61,[],None,0.6637884511602805,0.07087605684475624,0.26533549199496326,442.5829999999998,1
2015-12-27 00:00:00+00:00,417.61,433.95,407.83,425.1,425.1,[],None,0.2867534456355286,0.3388208269525254,0.37442572741194596,444.0029999999998,1
2015-12-28 00:00:00+00:00,425.1,432.67,417.87,422.56,422.56,[],None,0.17162162162162287,0.5114864864864856,0.3168918918918915,444.0809999999998,1
2015-12-29 00:00:00+00:00,422.56,434.97,418.26,434.0,434.0,[],None,0.6846199880311175,0.05804907241173101,0.25733093955715153,444.6509999999997,1
2015-12-30 00:00:00+00:00,434.0,434.47,419.97,421.89,421.89,[],None,0.8351724137931044,0.032413793103450154,0.13241379310344545,444.87899999999973,1
2015-12-31 00:00:00+00:00,421.89,434.23,415.99,430.76,430.76,[],None,0.4862938596491228,0.19024122807017685,0.32346491228070035,443.3064999999998,1
2016-01-01 00:00:00+00:00,430.76,436.7,426.37,435.29,435.29,[],None,0.4385285575992291,0.13649564375604747,0.42497579864472346,442.9319999999998,1
2016-01-02 00:00:00+00:00,435.29,438.0,429.25,435.0,435.0,['doji'],None,0.03314285714285948,0.3097142857142834,0.6571428571428571,442.79999999999984,1
2016-01-03 00:00:00+00:00,435.0,435.4,422.14,429.79,429.79,['hanging man'],None,0.3929110105580681,0.030165912518852003,0.5769230769230799,441.84449999999987,1
2016-01-04 00:00:00+00:00,429.79,436.44,427.5,432.3,432.3,[],None,0.28076062639820937,0.46308724832214626,0.2561521252796444,440.04249999999985,1
2016-01-05 00:00:00+00:00,432.3,434.97,429.0,432.57,432.57,['doji'],None,0.04522613065326308,0.40201005025126013,0.5527638190954768,438.7819999999998,1
2016-01-06 00:00:00+00:00,432.57,432.2,425.01,428.78,428.78,[],None,0.5271210013908236,-0.051460361613352525,0.5243393602225289,437.2944999999998,1
2016-01-07 00:00:00+00:00,428.78,464.04,426.12,462.85,462.85,['bullish engulfing'],None,0.8984704641350221,0.03138185654008432,0.07014767932489364,437.18899999999985,1
2016-01-08 00:00:00+00:00,462.85,469.49,445.42,453.53,453.53,[],None,0.38720398836726433,0.27586206896551674,0.33693394266721893,436.7789999999999,1
2016-01-09 00:00:00+00:00,453.53,454.81,444.86,449.98,449.98,['hanging man'],None,0.3567839195979858,0.12864321608040513,0.5145728643216091,437.1579999999999,1
2016-01-10 00:00:00+00:00,449.98,450.75,439.01,450.12,450.12,['doji'],None,0.011925042589436647,0.05366269165246976,0.9344122657580936,437.69849999999997,1
2016-01-11 00:00:00+00:00,450.12,454.89,445.37,449.87,449.87,['doji'],None,0.02626050420168072,0.5010504201680662,0.47268907563025303,438.428,1
2016-01-12 00:00:00+00:00,449.87,453.35,433.0,433.06,433.06,[],None,0.8260442260442252,0.1710073710073717,0.0029484029484030568,437.8615,1
2016-01-13 00:00:00+00:00,433.06,438.01,420.48,429.94,429.94,[],None,0.1779806046776959,0.2823730747290357,0.5396463205932683,436.4755,0
2016-01-14 00:00:00+00:00,429.94,432.92,425.76,428.59,428.59,['doji'],None,0.18854748603352206,0.41620111731843684,0.3952513966480411,435.1795,0
2016-01-15 00:00:00+00:00,428.59,428.31,362.0,366.3,366.3,[],None,0.9393756597798215,-0.004222590861106511,0.06484693108128504,432.6139999999999,0
2016-01-16 00:00:00+00:00,366.3,391.44,350.83,387.82,387.82,[],None,0.5299187392267908,0.08914060576212764,0.38094065501108154,430.7499999999999,0
2016-01-17 00:00:00+00:00,387.82,392.62,377.33,381.0,381.0,[],None,0.44604316546762485,0.31393067364290417,0.24002616088947096,428.6719999999999,0
2016-01-18 00:00:00+00:00,381.0,389.1,373.16,383.9,383.9,[],None,0.1819322459222069,0.3262233375156867,0.4918444165621064,426.1669999999999,0
2016-01-19 00:00:00+00:00,383.9,387.9,375.99,377.71,377.71,[],None,0.5197313182199844,0.33585222502099166,0.14441645675902393,423.9579999999999,0
2016-01-20 00:00:00+00:00,377.71,428.0,372.99,422.22,422.22,['bullish engulfing'],None,0.8091256135248147,0.10507180512634019,0.08580258134884514,423.53099999999984,0
2016-01-21 00:00:00+00:00,422.22,424.73,404.2,411.43,411.43,[],None,0.5255723331709695,0.12226010716025267,0.3521675596687778,422.33799999999985,0
2016-01-22 00:00:00+00:00,411.43,412.26,368.01,382.0,382.0,[],None,0.665084745762712,0.018757062146892295,0.3161581920903957,419.6879999999998,0
2016-01-23 00:00:00+00:00,382.0,396.5,380.58,387.01,387.01,['inverse hammer'],None,0.3146984924623107,0.5961055276381909,0.0891959798994984,417.5489999999998,0
2016-01-24 00:00:00+00:00,387.01,408.79,386.21,404.9,404.9,[],None,0.7922940655447278,0.17227635075288025,0.03542958370239194,416.1789999999998,0
2016-01-25 00:00:00+00:00,404.9,404.51,388.17,390.18,390.18,[],None,0.9008567931456544,-0.02386780905752674,0.12301101591187234,414.05949999999984,0
2016-01-26 00:00:00+00:00,390.18,397.01,386.98,392.67,392.67,[],None,0.24825523429711024,0.43270189431704753,0.3190428713858422,412.2539999999998,0
2016-01-27 00:00:00+00:00,392.67,397.92,391.31,395.63,395.63,[],None,0.44780635400907315,0.3464447806354033,0.20574886535552359,408.89299999999974,0
2016-01-28 00:00:00+00:00,395.63,394.94,375.42,379.85,379.85,['bearish engulfing'],None,0.8084016393442617,-0.03534836065573762,0.22694672131147597,405.2089999999998,0
2016-01-29 00:00:00+00:00,379.85,385.58,361.0,379.2,379.2,['doji'],None,0.026444263628968043,0.23311635475996603,0.7404393816110659,401.6699999999998,0
2016-01-30 00:00:00+00:00,379.2,383.43,373.0,376.95,376.95,[],None,0.21572387344199412,0.40556088207095065,0.37871524448705524,398.01149999999984,0
2016-01-31 00:00:00+00:00,376.95,379.0,360.01,363.91,363.91,[],None,0.6866771985255375,0.10795155344918433,0.20537124802527815,393.7134999999999,0
2016-02-01 00:00:00+00:00,363.91,378.56,363.72,371.62,371.62,[],None,0.5195417789757407,0.4676549865229117,0.012803234501347576,390.64149999999984,0
2016-02-02 00:00:00+00:00,371.62,376.13,369.99,372.54,372.54,['doji'],None,0.14983713355049152,0.5846905537459256,0.2654723127035829,387.7714999999999,0
2016-02-03 00:00:00+00:00,372.54,373.9,365.71,369.78,369.78,['hanging man'],None,0.3369963369963429,0.16605616605616083,0.49694749694749624,384.83099999999985,0
2016-02-04 00:00:00+00:00,369.78,395.0,369.31,389.68,389.68,['bullish engulfing'],None,0.7746204748929558,0.2070844686648499,0.018295056442194257,385.9999999999999,0
2016-02-05 00:00:00+00:00,389.68,398.98,384.59,385.4,385.4,['shooting star'],None,0.29742876997915335,0.6462821403752594,0.0562890896455872,385.87899999999985,0
2016-02-06 00:00:00+00:00,385.4,386.18,371.0,374.5,374.5,[],None,0.7180500658761511,0.05138339920948809,0.2305665349143609,385.55399999999986,0
2016-02-07 00:00:00+00:00,374.5,380.29,373.01,376.21,376.21,[],None,0.2348901098901061,0.5604395604395638,0.20467032967033008,385.16949999999986,0
2016-02-08 00:00:00+00:00,376.21,381.44,370.89,371.86,371.86,[],None,0.4123222748815129,0.4957345971563993,0.0919431279620878,384.87699999999984,0
2016-02-09 00:00:00+00:00,371.86,377.8,371.15,375.55,375.55,[],None,0.5548872180451095,0.3383458646616524,0.106766917293238,382.5434999999999,0
2016-02-10 00:00:00+00:00,375.55,385.93,374.82,381.39,381.39,[],None,0.5256525652565227,0.40864086408641,0.06570657065706727,381.04149999999987,0
2016-02-11 00:00:00+00:00,381.39,383.0,374.0,377.94,377.94,['hanging man'],None,0.3833333333333321,0.1788888888888904,0.43777777777777754,380.83849999999984,0
2016-02-12 00:00:00+00:00,377.94,384.56,377.47,382.35,382.35,[],None,0.6220028208744768,0.3117066290550053,0.06629055007051793,380.60549999999984,0
2016-02-13 00:00:00+00:00,382.35,395.0,382.11,391.44,391.44,[],None,0.7051978277734666,0.27618308766485694,0.018619084561676442,379.93249999999983,0
2016-02-14 00:00:00+00:00,391.44,409.4,391.46,409.3,409.3,[],None,0.995540691192866,0.0055741360089167176,-0.0011148272017827098,380.88849999999985,0
2016-02-15 00:00:00+00:00,409.3,413.99,392.0,399.17,399.17,[],None,0.4606639381537058,0.2132787630741244,0.32605729877216977,381.21349999999984,0
2016-02-16 00:00:00+00:00,399.17,410.0,397.17,406.69,406.69,[],None,0.5861262665627429,0.2579890880748251,0.155884645362432,381.76649999999984,0
2016-02-17 00:00:00+00:00,406.69,422.2,403.57,415.07,415.07,[],None,0.44981213097155115,0.3827160493827159,0.16747181964573296,383.5274999999998,0
2016-02-18 00:00:00+00:00,415.07,426.11,414.5,420.83,420.83,[],None,0.4961240310077506,0.45478036175710795,0.049095607235141475,385.6089999999998,0
2016-02-19 00:00:00+00:00,420.83,422.19,412.0,419.71,419.71,"['doji', 'hanging man']",None,0.10991167811580027,0.13346418056918685,0.7566241413150129,387.7469999999998,0
2016-02-20 00:00:00+00:00,419.71,447.0,420.33,437.85,437.85,['bullish engulfing'],None,0.680164979377579,0.343082114735657,-0.023247094113236003,391.4439999999998,0
2016-02-21 00:00:00+00:00,437.85,451.61,427.5,439.18,439.18,['doji'],None,0.05516383243467372,0.5155537121526338,0.42928245541269255,394.8219999999998,1
2016-02-22 00:00:00+00:00,439.18,442.23,430.35,439.19,439.19,['doji'],None,0.0008417508417500765,0.2558922558922577,0.7432659932659922,398.15449999999976,1
2016-02-23 00:00:00+00:00,439.19,442.23,413.57,419.79,419.79,['bearish engulfing'],None,0.6769016050244229,0.10607117934403412,0.21702721563154298,400.6549999999998,1
2016-02-24 00:00:00+00:00,419.79,426.83,410.65,424.52,424.52,['hammer'],buy,0.2923362175525315,0.14276885043263296,0.5648949320148355,402.39699999999976,1
2016-02-25 00:00:00+00:00,424.52,431.11,418.8,424.8,424.8,['doji'],None,0.02274573517465715,0.5125913891145412,0.4646628757108017,404.36699999999973,1
2016-02-26 00:00:00+00:00,424.8,433.49,418.45,432.56,432.56,[],None,0.5159574468085093,0.061835106382979094,0.4222074468085116,407.2699999999997,1
2016-02-27 00:00:00+00:00,432.56,436.1,429.7,431.85,431.85,['doji'],None,0.1109374999999962,0.5531250000000002,0.33593750000000355,410.0519999999998,1
2016-02-28 00:00:00+00:00,431.85,436.0,423.18,433.99,433.99,['hammer'],buy,0.1669266770670817,0.1567862714508574,0.6762870514820609,413.1584999999997,1
2016-02-29 00:00:00+00:00,433.99,442.79,431.52,437.04,437.04,[],None,0.2706299911268856,0.5102040816326513,0.21916592724046308,416.23299999999983,1
2016-03-01 00:00:00+00:00,437.04,440.38,424.5,433.55,433.55,[],None,0.21977329974811147,0.21032745591939395,0.5698992443324946,418.8409999999998,1
2016-03-02 00:00:00+00:00,433.55,435.53,422.65,422.65,422.65,[],None,0.8462732919254687,0.1537267080745312,0.0,421.0764999999998,1
2016-03-03 00:00:00+00:00,422.65,424.01,417.8,419.99,419.99,[],None,0.4283413848631203,0.21900161030596105,0.35265700483091866,422.95849999999973,1
2016-03-04 00:00:00+00:00,419.99,423.33,407.35,409.9,409.9,[],None,0.631414267834797,0.20901126408009907,0.15957446808510392,423.8814999999997,1
2016-03-05 00:00:00+00:00,409.9,410.03,390.08,398.01,398.01,[],None,0.595989974937343,0.006516290726816819,0.3974937343358402,423.3169999999997,1
2016-03-06 00:00:00+00:00,398.01,410.38,392.76,404.81,404.81,[],None,0.38592508513053403,0.31611804767309826,0.2979568671963677,423.5989999999997,1
2016-03-07 00:00:00+00:00,404.81,414.58,402.28,412.1,412.1,[],None,0.5926829268292694,0.20162601626015927,0.20569105691057132,423.8694999999997,1
2016-03-08 00:00:00+00:00,412.1,415.24,409.02,412.49,412.49,['doji'],None,0.06270096463022261,0.44212218649517493,0.4951768488746025,423.7404999999997,1
2016-03-09 00:00:00+00:00,412.49,414.15,408.1,413.64,413.64,"['doji', 'hammer']",buy,0.19008264462809685,0.08429752066115616,0.725619834710747,423.3809999999997,1
2016-03-10 00:00:00+00:00,413.64,418.08,411.06,418.03,418.03,[],None,0.6253561253561251,0.00712250712250876,0.3675213675213662,423.29699999999974,1
2016-03-11 00:00:00+00:00,418.03,423.48,416.61,421.69,421.69,[],None,0.53275109170306,0.2605531295487655,0.2066957787481744,422.48899999999975,1
2016-03-12 00:00:00+00:00,421.69,421.96,407.23,411.5,411.5,[],None,0.6917854718262066,0.01832993890020248,0.28988458927359084,421.10499999999973,1
2016-03-13 00:00:00+00:00,411.5,416.17,411.17,412.58,412.58,"['doji', 'inverse hammer']",buy,0.2159999999999968,0.7180000000000064,0.06599999999999681,419.7744999999997,1
2016-03-14 00:00:00+00:00,412.58,416.01,412.58,415.68,415.68,[],None,0.9037900874635617,0.09620991253643832,0.0,419.5689999999997,1
2016-03-15 00:00:00+00:00,415.68,418.05,413.25,415.53,415.53,['doji'],None,0.03125000000000703,0.4937499999999998,0.4749999999999932,419.1194999999997,1
2016-03-16 00:00:00+00:00,415.53,417.73,413.47,416.86,416.86,['doji'],None,0.31220657276996333,0.20422535211267756,0.4835680751173591,418.72249999999974,1
2016-03-17 00:00:00+00:00,416.86,419.46,417.0,419.09,419.09,[],None,0.9065040650406422,0.15040650406504374,-0.05691056910568598,418.0489999999998,1
2016-03-18 00:00:00+00:00,419.09,419.2,402.49,408.68,408.68,[],None,0.6229802513464979,0.006582884500300047,0.370436864153202,416.8904999999998,1
