open,high,low,close,mean_candle,label,action,MA5
7397.3,7621.7,7280.5,7384.8,7384.8,['doji'],None,7140.600000000004
7384.8,7436.0,6900.0,6926.8,6926.8,[],None,7181.560000000005
6926.8,7215.5,6926.7,7125.3,7125.3,[],None,7202.0000000000055
7125.3,7950.0,7013.0,7494.3,7494.3,['inverse hammer'],None,7265.700000000006
7494.3,7494.3,7030.0,7127.0,7127.0,[],None,7211.640000000005
7127.0,7362.5,6431.0,6554.0,6554.0,[],None,7045.480000000005
6554.0,6818.0,6220.5,6363.0,6363.0,[],None,6932.720000000004
6363.0,6480.0,5464.0,5921.5,5921.5,[],None,6691.960000000004
5921.5,6720.0,5800.5,6548.5,6548.5,['bullish engulfing'],None,6502.800000000004
6548.5,6777.0,6410.0,6609.5,6609.5,[],None,6399.300000000003
6609.5,7367.0,6609.0,7271.0,7271.0,[],None,6542.700000000003
7271.0,8061.0,7131.0,7871.5,7871.5,[],None,6844.400000000003
7871.5,8059.0,7550.0,7675.0,7675.0,[],None,7195.100000000003
7675.0,7893.5,7425.0,7807.0,7807.0,['hammer'],None,7446.800000000003
7807.0,8152.5,7680.0,8062.0,8062.0,[],None,7737.300000000003
8062.0,8305.0,7929.5,8242.0,8242.0,[],None,7931.500000000003
8242.0,8393.5,7407.5,8089.5,8089.5,['hanging man'],None,7975.100000000003
8089.5,8319.0,8050.5,8224.0,8224.0,[],None,8084.900000000003
8224.0,8275.5,8006.0,8028.0,8028.0,[],None,8129.100000000003
8028.0,8386.5,7832.0,8221.0,8221.0,[],None,8160.900000000003
8221.0,8787.0,8140.0,8784.0,8784.0,[],None,8269.300000000003
8784.0,9586.0,8734.5,9318.0,9318.0,[],None,8515.000000000004
9318.0,9796.0,9309.0,9746.5,9746.5,['three white soldiers'],None,8819.500000000004
9746.5,9992.5,9607.5,9947.5,9947.5,[],None,9203.400000000003
9947.5,11489.0,8830.0,9772.0,9772.0,[],None,9513.600000000002
9772.0,10750.5,8938.5,10058.5,10058.5,[],None,9768.500000000004
10058.5,10988.0,9347.5,10941.0,10941.0,[],None,10093.100000000002
10941.0,11262.5,10676.5,10903.5,10903.5,[],None,10324.500000000004
10903.5,11896.0,10402.0,11212.0,11212.0,[],None,10577.400000000003
11212.0,11675.0,10856.0,11671.0,11671.0,[],None,10957.200000000003
11671.0,11961.0,11451.0,11710.0,11710.0,[],None,11287.500000000004
11710.0,13890.5,11700.5,13696.5,13696.5,[],None,11838.600000000002
13696.5,17750.0,13323.5,17420.0,17420.0,[],None,13141.900000000003
17420.0,17719.5,13889.5,16374.5,16374.5,['hanging man'],None,14174.400000000003
16374.5,16600.0,13225.0,14987.0,14987.0,[],None,14837.600000000002
14987.0,16149.0,13218.0,15127.5,15127.5,[],None,15521.100000000002
15127.5,17742.5,14897.0,16920.0,16920.0,[],None,16165.800000000003
16920.0,18067.0,16200.0,17250.0,17250.0,[],None,16131.800000000003
17250.0,17561.0,15855.0,16412.0,16412.0,['bearish engulfing'],None,16139.300000000003
16412.0,17145.0,16103.0,16645.0,16645.0,[],None,16470.9
16645.0,18296.5,16615.5,17687.0,17687.0,[],None,16982.800000000003
17687.0,19840.0,17476.5,19514.0,19514.0,[],None,17501.600000000002
19514.0,20093.0,18737.5,19217.0,19217.0,[],None,17895.000000000004
19217.0,19384.0,18032.5,19184.5,19184.5,['doji'],None,18449.500000000004
19184.5,19346.0,16804.5,17607.5,17607.5,[],None,18642.000000000004
17607.5,17943.5,15080.0,16414.0,16414.0,[],None,18387.4
16414.0,17468.5,15050.0,15595.5,15595.5,['three black crows'],sell,17603.700000000004
15595.5,15905.0,10900.0,13769.0,13769.0,"['three black crows', 'hanging man']",sell,16514.100000000002
13769.0,15928.0,13462.0,14551.5,14551.5,['inverse hammer'],None,15587.500000000004
14551.5,14788.5,12521.5,14178.0,14178.0,['hanging man'],None,14901.600000000002
14178.0,14710.5,13232.0,14028.0,14028.0,[],None,14424.400000000003
14028.0,16384.5,13900.0,15813.5,15813.5,['bullish engulfing'],buy,14468.000000000004
15813.5,16700.0,14497.5,15381.0,15381.0,[],None,14790.400000000003
15381.0,15535.5,13450.5,14444.5,14444.5,[],None,14769.000000000004
14444.5,15175.0,13905.0,14569.5,14569.5,[],None,14847.300000000003
14569.5,14601.5,11973.0,12811.5,12811.5,['bearish engulfing'],None,14604.000000000004
12811.5,14350.0,12468.5,13838.5,13838.5,[],None,14209.000000000004
13838.5,14011.5,12772.0,13472.0,13472.0,['hanging man'],None,13827.200000000003
13472.0,15269.0,12900.0,14822.0,14822.0,['bullish engulfing'],None,13902.700000000003
14822.0,15524.0,14555.0,15090.0,15090.0,[],None,14006.800000000003
15090.0,15500.0,14150.0,15198.5,15198.5,[],None,14484.200000000003
15198.5,17088.0,14805.0,16859.5,16859.5,[],None,15088.400000000003
16859.5,17422.0,16235.0,17187.0,17187.0,['hammer'],None,15831.400000000003
17187.0,17213.0,15770.5,16197.5,16197.5,['bearish engulfing'],sell,16106.500000000004
16197.5,16329.0,13800.0,14995.0,14995.0,[],None,16087.500000000004
14995.0,15375.0,14183.0,14431.0,14431.0,['three black crows'],sell,15934.000000000004
14431.0,15012.5,13426.0,14905.5,14905.5,['hammer'],None,15543.200000000003
14905.5,15033.5,12703.5,13239.5,13239.5,['bearish engulfing'],None,14753.700000000003
13239.5,14197.0,12818.5,13848.0,13848.0,[],None,14283.800000000003
13848.0,14600.0,13810.0,14233.5,14233.5,[],None,14131.500000000004
14233.5,14364.0,13049.0,13665.5,13665.5,['bearish engulfing'],None,13978.400000000003
13665.5,14374.5,13400.0,13579.5,13579.5,[],None,13713.200000000003
13579.5,13621.0,10100.0,11424.5,11424.5,[],None,13350.200000000003
11424.5,11799.0,9209.0,11104.5,11104.5,['hanging man'],None,12801.500000000004
11104.5,12183.0,10615.5,11310.5,11310.5,[],None,12216.900000000003
11310.5,12078.0,10956.5,11473.5,11473.5,[],None,11778.500000000004
11473.5,13008.0,11459.5,12751.0,12751.0,[],None,11612.800000000003
12751.0,12773.0,11088.5,11390.0,11390.0,['bearish engulfing'],None,11605.900000000003
11390.0,11855.0,10020.0,10835.0,10835.0,[],None,11552.000000000004
10835.0,11437.0,9874.0,10809.0,10809.0,['doji'],None,11451.700000000003
10809.0,11499.0,10437.0,11280.0,11280.0,['bullish engulfing'],None,11413.000000000004
11280.0,11750.0,10840.5,11165.0,11165.0,[],None,11095.800000000003
11165.0,11653.0,10230.0,11131.5,11131.5,['doji'],None,11044.100000000002
11131.5,11631.0,10777.5,11380.0,11380.0,[],None,11153.100000000002
11380.0,11970.0,11350.0,11644.0,11644.0,[],None,11320.100000000002
11644.0,11768.0,10865.0,11158.0,11158.0,['bearish engulfing'],None,11295.700000000003
11158.0,11217.5,9616.5,9879.0,9879.0,[],None,11038.500000000004
9879.0,10332.5,9500.0,10074.5,10074.5,[],None,10827.100000000002
10074.5,10199.0,8476.0,9035.5,9035.5,['bearish engulfing'],None,10358.200000000003
9035.5,9054.5,7610.0,8834.0,8834.0,['hanging man'],None,9796.200000000003
8834.0,9499.0,8105.0,9183.0,9183.0,[],None,9401.200000000003
9183.0,9395.0,7791.0,8193.5,8193.5,['bearish engulfing'],None,9064.100000000002
8193.5,8344.5,6543.0,6839.0,6839.0,[],None,8417.000000000004
6839.0,7930.0,5855.0,7746.5,7746.5,[],None,8159.200000000003
7746.5,8590.0,7189.5,7593.0,7593.0,[],None,7911.000000000003
7593.0,8655.0,7535.5,8209.0,8209.0,['bullish engulfing'],buy,7716.200000000003
8209.0,8750.0,7692.0,8692.0,8692.0,[],None,7815.900000000003
8692.0,9084.0,8112.0,8540.0,8540.0,[],None,8156.100000000003
8540.0,8565.5,7830.0,8074.5,8074.5,[],None,8221.700000000003
8074.5,8999.0,8053.5,8839.0,8839.0,['bullish engulfing'],None,8470.900000000003
8839.0,8944.0,8331.0,8492.0,8492.0,[],None,8527.500000000004
8492.0,9515.0,8491.5,9471.5,9471.5,['bullish engulfing'],None,8683.400000000003
9471.5,10191.0,9336.0,10086.0,10086.0,[],None,8992.600000000002
10086.0,10304.0,9705.0,10192.5,10192.5,['hammer'],None,9416.200000000003
10192.5,11160.0,10013.5,11076.5,11076.5,[],None,9863.700000000003
11076.5,11292.0,10174.0,10416.0,10416.0,[],None,10248.500000000004
10416.0,11277.0,10300.0,11159.0,11159.0,['bullish engulfing'],None,10586.000000000004
11159.0,11771.0,11020.0,11200.0,11200.0,[],None,10808.800000000003
11200.0,11250.0,10251.0,10448.5,10448.5,['bearish engulfing'],sell,10860.000000000004
10448.5,10905.0,9726.0,9821.0,9821.0,[],None,10608.900000000003
9821.0,10369.0,9581.0,10135.5,10135.5,[],None,10552.800000000003
10135.5,10523.0,9338.5,9664.5,9664.5,['bearish engulfing'],None,10253.900000000003
9664.5,9880.0,9289.0,9574.0,9574.0,[],None,9928.700000000003
9574.0,10450.0,9379.5,10303.0,10303.0,['bullish engulfing'],None,9899.600000000002
10303.0,10879.5,10150.5,10661.5,10661.5,[],None,10067.700000000003
10661.5,11070.0,10250.0,10310.5,10310.5,[],None,10102.700000000003
10310.5,11105.0,10230.0,10891.0,10891.0,['bullish engulfing'],None,10348.000000000004
10891.0,11198.0,10770.0,11010.0,11010.0,[],None,10635.200000000003
11010.0,11524.5,11010.0,11470.0,11470.0,[],None,10868.600000000002
11470.0,11538.0,11066.0,11500.0,11500.0,['doji'],None,11036.300000000003
11500.0,11683.0,11387.5,11552.5,11552.5,[],None,11284.700000000003
11552.5,11552.5,10560.0,10699.0,10699.0,['bearish engulfing'],sell,11246.300000000003
10699.0,10898.0,9330.5,9862.0,9862.0,[],None,11016.700000000003
9862.0,10121.5,9030.0,9335.0,9335.0,['three black crows'],sell,10589.700000000003
9335.0,9423.5,8340.0,9257.5,9257.5,[],None,10141.200000000003
9257.5,9500.0,8706.0,8785.0,8785.0,[],None,9587.700000000003
8785.0,9789.0,8400.0,9556.5,9556.5,['bullish engulfing'],None,9359.200000000003
9556.5,9900.0,8711.0,9122.5,9122.5,[],None,9211.300000000003
9122.5,9519.0,8805.5,9129.5,9129.5,['doji'],None,9170.200000000003
9129.5,9400.0,7933.5,8223.0,8223.0,['bearish engulfing'],None,8963.300000000003
8223.0,8475.0,7652.5,8238.5,8238.5,['doji'],None,8854.000000000004
8238.5,8643.0,7873.0,8297.0,8297.0,[],None,8602.100000000002
8297.0,8389.0,7730.5,7886.5,7886.5,['bearish engulfing'],None,8354.900000000003
7886.5,8370.0,7300.0,8206.0,8206.0,['hammer'],buy,8170.200000000003
8206.0,8780.0,8126.0,8549.5,8549.5,[],None,8235.500000000004
8549.5,9064.0,8323.5,8884.5,8884.5,[],None,8364.700000000003
8884.5,9217.5,8750.0,8915.5,8915.5,['doji'],None,8488.400000000003
8915.5,9095.0,8505.0,8687.0,8687.0,[],None,8648.500000000004
8687.0,8948.0,8255.0,8910.0,8910.0,['hammer'],None,8789.300000000003
8910.0,9032.5,8561.0,8561.0,8561.0,[],None,8791.600000000002
8561.0,8683.0,8360.0,8449.0,8449.0,[],None,8704.500000000004
8449.0,8493.5,7820.0,8173.5,8173.5,[],None,8556.100000000002
8173.5,8199.0,7716.0,7784.5,7784.5,[],None,8375.600000000002
7784.5,8097.0,7727.5,7928.0,7928.0,['inverse hammer'],None,8179.200000000003
7928.0,7963.5,6850.0,7078.0,7078.0,['bearish engulfing'],None,7882.600000000003
7078.0,7227.0,6543.0,6835.0,6835.0,[],None,7559.800000000003
6835.0,7222.0,6788.0,6925.5,6925.5,['inverse hammer'],None,7310.200000000003
6925.5,7053.0,6404.5,6797.0,6797.0,['hanging man'],None,7112.700000000003
6797.0,7123.0,6766.0,7054.0,7054.0,[],None,6937.900000000003
7054.0,7518.0,7006.5,7414.5,7414.5,[],None,7005.200000000003
7414.5,7420.0,6686.5,6777.0,6777.0,['bearish engulfing'],None,6993.600000000003
6777.0,6935.0,6555.0,6805.0,6805.0,['doji'],None,6969.500000000003
6805.0,6875.0,6479.5,6612.0,6612.0,[],None,6932.500000000003
6612.0,7058.5,6608.0,6909.0,6909.0,[],None,6903.500000000003
6909.0,7137.0,6885.0,7009.0,7009.0,['inverse hammer'],None,6822.400000000003
7009.0,7177.5,6600.0,6760.0,6760.0,[],None,6819.000000000003
6760.0,6888.0,6620.0,6821.5,6821.5,[],None,6822.300000000003
6821.5,6959.0,6802.0,6942.5,6942.5,[],None,6888.400000000003
6942.5,8149.0,6688.0,7903.5,7903.5,[],None,7087.300000000003
7903.5,8227.0,7754.0,7884.5,7884.5,['doji'],None,7262.400000000003
7884.5,8195.0,7835.0,7990.5,7990.5,['inverse hammer'],None,7508.500000000003
7990.5,8428.5,7989.5,8355.5,8355.5,[],None,7815.300000000003
8355.5,8420.0,7910.0,8050.0,8050.0,[],None,8036.800000000003
8050.0,8179.0,7800.5,7890.0,7890.0,[],None,8034.100000000003
7890.0,8262.0,7857.0,8162.5,8162.5,[],None,8089.700000000003
8162.5,8300.0,8068.5,8277.0,8277.0,[],None,8147.000000000003
8277.0,8974.0,8215.0,8845.5,8845.5,[],None,8245.000000000004
8845.5,9050.5,8651.0,8900.5,8900.5,[],None,8415.100000000002
8900.5,9020.0,8739.0,8815.5,8815.5,[],None,8600.200000000003
8815.5,9005.0,8780.0,8939.5,8939.5,[],None,8755.600000000002
8939.5,9780.0,8939.5,9739.5,9739.5,[],None,9048.100000000002
9739.5,9765.5,8711.0,8846.0,8846.0,['bearish engulfing'],None,9048.200000000003
8846.0,9327.0,8611.0,9291.0,9291.0,[],None,9126.300000000003
9291.0,9384.5,8918.0,8929.5,8929.5,[],None,9149.100000000002
8929.5,9450.0,8852.0,9349.0,9349.0,['bullish engulfing'],None,9231.000000000004
9349.0,9540.0,9192.0,9405.0,9405.0,[],None,9164.100000000002
9405.0,9457.0,9123.0,9237.0,9237.0,[],None,9242.300000000003
9237.0,9253.5,8800.5,9079.5,9079.5,['hanging man'],None,9200.000000000004
9079.5,9258.0,8974.5,9211.5,9211.5,[],None,9256.400000000003
9211.5,9852.0,9167.5,9767.5,9767.5,[],None,9340.100000000002
9767.5,9778.0,9351.0,9699.0,9699.0,['hanging man'],None,9398.900000000003
9699.0,9970.0,9671.5,9825.0,9825.0,[],None,9516.500000000004
9825.0,9936.0,9416.0,9606.5,9606.5,[],None,9621.900000000003
9606.5,9618.0,9170.0,9357.5,9357.5,[],None,9651.100000000002
9357.5,9449.0,9002.0,9209.0,9209.0,[],None,9539.400000000003
9209.0,9345.0,8966.0,9310.5,9310.5,['hammer'],None,9461.700000000003
9310.5,9399.0,9001.0,9029.0,9029.0,[],None,9302.500000000004
9029.0,9045.0,8337.0,8411.5,8411.5,[],None,9063.500000000004
8411.5,8634.5,8225.0,8464.0,8464.0,[],None,8884.800000000003
8464.0,8758.0,8336.0,8666.5,8666.5,[],None,8776.300000000003
8666.5,8882.5,8282.5,8679.5,8679.5,['doji'],None,8650.100000000002
8679.5,8849.0,8417.5,8484.0,8484.0,[],None,8541.100000000002
8484.0,8497.0,8080.0,8347.0,8347.0,['hanging man'],None,8528.200000000003
8347.0,8481.0,7945.0,8066.0,8066.0,[],None,8448.600000000002
8066.0,8273.5,7920.0,8231.5,8231.5,[],None,8361.600000000002
8231.5,8400.0,8152.0,8231.5,8231.5,['doji'],None,8272.000000000004
8231.5,8610.0,8174.5,8520.0,8520.0,[],None,8279.200000000003
8520.0,8594.5,8320.0,8394.5,8394.5,[],None,8288.700000000003
8394.5,8407.0,7950.0,7996.0,7996.0,[],None,8274.700000000003
7996.0,8028.5,7430.5,7522.5,7522.5,[],None,8132.900000000003
7522.5,7740.0,7256.0,7540.0,7540.0,['doji'],None,7994.600000000003
7540.0,7664.0,7320.0,7462.5,7462.5,[],None,7783.100000000003
7462.5,7648.0,7261.5,7319.5,7319.5,['shooting star'],None,7568.100000000003
7319.5,7400.0,7189.0,7344.5,7344.5,['doji'],None,7437.800000000003
7344.5,7450.0,7080.5,7117.5,7117.5,[],None,7356.800000000003
7117.5,7569.0,7060.0,7463.5,7463.5,[],None,7341.500000000003
7463.5,7559.0,7272.0,7377.0,7377.0,[],None,7324.400000000003
7377.0,7625.0,7330.0,7487.0,7487.0,['inverse hammer'],buy,7357.900000000003
7487.0,7618.0,7333.0,7519.5,7519.5,['doji'],None,7392.900000000003
7519.5,7727.0,7444.0,7632.5,7632.5,[],None,7495.900000000003
7632.5,7798.0,7575.0,7704.5,7704.5,[],None,7544.100000000003
7704.5,7760.0,7451.5,7496.5,7496.5,[],None,7568.000000000003
7496.5,7670.0,7344.0,7623.0,7623.0,['hammer'],None,7595.200000000003
7623.0,7700.0,7478.0,7655.5,7655.5,['doji'],None,7622.400000000003
7655.5,7755.0,7630.0,7677.0,7677.0,['doji'],None,7631.300000000003
7677.0,7696.5,7540.0,7625.5,7625.5,['hanging man'],sell,7615.500000000003
7625.5,7700.0,7436.0,7479.5,7479.5,[],None,7612.100000000003
7479.5,7492.5,6610.0,6752.0,6752.0,[],None,7437.900000000003
6752.0,6937.5,6620.0,6866.5,6866.5,[],None,7280.100000000003
6866.5,6876.0,6433.0,6564.0,6564.0,[],None,7057.500000000003
6564.0,6633.0,6097.0,6295.0,6295.0,[],None,6791.400000000003
6295.0,6718.0,6268.0,6636.5,6636.5,[],None,6622.800000000003
6636.5,6680.0,6355.0,6377.5,6377.5,[],None,6547.900000000003
6377.5,6600.5,6312.0,6496.0,6496.0,[],None,6473.800000000003
6496.0,6580.5,6425.0,6449.0,6449.0,['shooting star'],None,6450.800000000003
6449.0,6800.0,6374.5,6706.0,6706.0,[],None,6533.000000000003
6706.0,6838.0,6651.0,6733.5,6733.5,['doji'],None,6552.400000000003
6733.5,6823.0,6552.5,6745.0,6745.0,['doji'],None,6625.900000000003
6745.0,6789.0,6671.0,6716.5,6716.5,['doji'],None,6670.000000000003
6716.5,6728.0,5900.5,6047.0,6047.0,[],None,6589.600000000003
6047.0,6270.5,6033.5,6164.5,6164.5,[],None,6481.300000000003
6164.5,6347.0,5743.0,6146.0,6146.0,['doji'],None,6363.800000000003
6146.0,6350.0,6061.0,6244.5,6244.5,[],None,6263.700000000003
6244.5,6280.5,6044.0,6066.0,6066.0,[],None,6133.600000000003
6066.0,6178.0,5980.0,6130.5,6130.5,[],None,6150.300000000003
6130.5,6154.5,5820.0,5860.0,5860.0,[],None,6089.400000000003
5860.0,6333.0,5778.0,6192.0,6192.0,[],None,6098.600000000003
6192.0,6570.0,6190.0,6382.0,6382.0,[],None,6126.100000000003
6382.0,6432.0,6255.0,6343.0,6343.0,[],None,6181.500000000003
6343.0,6675.0,6268.0,6603.5,6603.5,[],None,6276.100000000003
6603.5,6670.0,6463.5,6500.0,6500.0,[],None,6404.100000000003
6500.0,6820.0,6412.0,6569.5,6569.5,[],None,6479.600000000003
6569.5,6730.0,6429.0,6533.5,6533.5,['doji'],None,6509.900000000003
6533.5,6650.0,6453.0,6606.5,6606.5,[],None,6562.600000000003
6606.5,6868.0,6503.0,6768.5,6768.5,[],None,6595.600000000003
6768.5,6774.5,6670.0,6706.0,6706.0,[],None,6636.800000000003
6706.0,6841.0,6626.0,6664.0,6664.0,['shooting star'],sell,6655.700000000003
6664.0,6678.0,6260.0,6304.5,6304.5,[],None,6609.900000000003
6304.5,6399.5,6277.0,6365.5,6365.5,[],None,6561.700000000003
6365.5,6371.0,6065.0,6228.5,6228.5,[],None,6453.700000000003
6228.5,6350.0,6111.0,6229.0,6229.0,['doji'],None,6358.300000000003
6229.0,6320.0,6181.5,6249.5,6249.5,['doji'],None,6275.400000000003
6249.5,6392.0,6231.0,6341.0,6341.0,[],None,6282.700000000003
6341.0,6737.5,6338.0,6726.5,6726.5,[],None,6354.900000000003
6726.5,7470.0,6659.5,7324.5,7324.5,[],None,6574.100000000003
7324.5,7600.0,7230.0,7376.0,7376.0,[],None,6803.500000000003
7376.0,7584.0,7284.0,7462.5,7462.5,[],None,7046.100000000003
7462.5,7715.0,7270.5,7333.5,7333.5,['shooting star'],None,7244.600000000003
7333.5,7450.0,7209.5,7403.5,7403.5,['hammer'],None,7380.000000000003
7403.5,7590.0,7321.0,7396.5,7396.5,['doji'],None,7394.400000000003
7396.5,7799.0,7376.0,7713.5,7713.5,[],None,7461.900000000003
7713.5,8478.0,7694.5,8433.0,8433.0,[],None,7656.000000000003
8433.0,8487.0,8056.0,8179.0,8179.0,[],None,7825.100000000003
8179.0,8319.5,7850.0,7940.5,7940.5,[],None,7932.500000000003
7940.5,8280.0,7791.0,8166.5,8166.5,[],None,8086.500000000003
8166.5,8249.5,8075.0,8198.0,8198.0,['doji'],None,8183.400000000003
8198.0,8302.5,8122.0,8214.0,8214.0,['doji'],None,8139.600000000003
8214.0,8281.5,7842.0,8186.0,8186.0,['doji'],None,8141.000000000003
8186.0,8197.5,7625.0,7737.0,7737.0,[],None,8100.300000000003
7737.0,7757.5,7430.0,7601.5,7601.5,[],None,7987.300000000003
7601.5,7717.5,7455.5,7540.5,7540.5,[],None,7855.800000000003
7540.5,7540.5,7292.5,7399.0,7399.0,[],None,7692.800000000003
7399.0,7487.0,6881.0,7002.0,7002.0,[],None,7456.000000000003
7002.0,7094.0,6870.5,7028.5,7028.5,['doji'],None,7314.300000000003
7028.5,7180.0,6835.0,6918.5,6918.5,[],None,7177.700000000003
6918.5,7144.0,6646.0,6702.0,6702.0,[],None,7010.000000000003
6702.0,6712.0,6100.0,6254.5,6254.5,[],None,6781.100000000003
6254.5,6640.0,6182.0,6532.5,6532.5,[],None,6687.200000000003
6532.5,6578.5,5971.0,6144.5,6144.5,['bearish engulfing'],None,6510.400000000003
6144.5,6503.0,5970.0,6252.0,6252.0,[],None,6377.100000000003
6252.0,6499.0,6166.0,6312.0,6312.0,[],None,6299.100000000003
6312.0,6550.0,6134.0,6251.0,6251.0,[],None,6298.400000000003
6251.0,6251.5,5860.0,6191.5,6191.5,['hanging man'],None,6230.200000000003
6191.5,6641.0,6182.0,6275.0,6275.0,['inverse hammer'],buy,6256.300000000003
6275.0,6483.0,6206.0,6297.5,6297.5,['doji'],None,6265.400000000003
6297.5,6575.0,6285.0,6561.5,6561.5,[],None,6315.300000000003
6561.5,6617.0,6280.0,6394.5,6394.5,[],None,6344.000000000003
6394.5,6562.0,6305.5,6493.0,6493.0,[],None,6404.300000000003
6493.0,6523.0,6210.0,6265.5,6265.5,[],None,6402.400000000003
6265.5,6503.0,6231.5,6463.0,6463.0,[],None,6435.500000000003
6463.0,7148.0,6231.5,6346.0,6346.0,['shooting star'],None,6392.400000000003
6346.0,6578.0,6339.0,6514.0,6514.0,[],None,6416.300000000003
6514.0,6736.0,6435.0,6692.5,6692.5,[],None,6456.200000000003
6692.5,6797.5,6665.5,6736.5,6736.5,[],None,6550.400000000003
6736.5,6779.5,6570.5,6711.0,6711.0,['doji'],None,6600.000000000003
6711.0,6973.0,6645.5,6897.5,6897.5,[],None,6710.300000000003
6897.5,7133.0,6862.0,7081.5,7081.5,[],None,6823.800000000003
7081.5,7120.0,6870.0,7034.5,7034.5,['hanging man'],None,6892.200000000003
7034.5,7055.5,6782.5,6985.0,6985.0,['hanging man'],None,6941.900000000003
6985.0,7087.0,6880.0,7026.0,7026.0,[],None,7004.900000000003
7026.0,7298.0,7016.0,7199.0,7199.0,[],None,7065.200000000003
7199.0,7350.0,7138.0,7294.0,7294.0,[],None,7107.700000000003
7294.0,7349.5,7180.0,7261.5,7261.5,['doji'],None,7153.100000000003
7261.5,7440.0,7235.5,7354.5,7354.5,[],None,7227.000000000003
7354.5,7387.0,6633.5,6675.5,6675.5,['bearish engulfing'],sell,7156.900000000003
6675.5,6709.0,6181.0,6484.5,6484.5,['hanging man'],None,7014.000000000003
6484.5,6523.0,6323.5,6402.0,6402.0,[],None,6835.600000000003
6402.0,6468.0,6100.0,6175.5,6175.5,[],None,6618.400000000003
6175.5,6483.5,6140.0,6241.0,6241.0,['inverse hammer'],None,6395.700000000003
6241.0,6385.0,6223.0,6292.0,6292.0,['inverse hammer'],None,6319.000000000003
6292.0,6434.5,6140.0,6274.0,6274.0,['doji'],None,6276.900000000003
6274.0,6345.5,6181.0,6322.0,6322.0,['hammer'],buy,6260.900000000003
6322.0,6530.0,6317.0,6482.5,6482.5,[],None,6322.300000000003
6482.5,6585.0,6350.0,6490.0,6490.0,['doji'],None,6372.100000000003
6490.0,6568.0,6463.5,6521.0,6521.0,['doji'],None,6417.900000000003
6521.0,6521.0,6330.5,6493.0,6493.0,"['doji', 'hanging man']",None,6461.700000000003
6493.0,6528.5,6201.0,6246.0,6246.0,[],None,6446.500000000003
6246.0,6380.5,6226.5,6339.0,6339.0,[],None,6417.800000000003
6339.0,6580.0,6066.0,6383.0,6383.0,[],None,6396.400000000003
6383.0,6520.0,6336.5,6484.0,6484.0,[],None,6389.000000000003
6484.0,6778.0,6481.5,6751.5,6751.5,[],None,6440.700000000003
6751.5,6830.0,6626.0,6709.5,6709.5,[],None,6533.400000000003
6709.5,6779.0,6653.0,6703.0,6703.0,['doji'],None,6606.200000000003
6703.0,6720.0,6555.0,6578.5,6578.5,[],None,6645.300000000003
6578.5,6578.5,6311.5,6419.0,6419.0,[],None,6632.300000000003
6419.0,6540.0,6377.0,6459.5,6459.5,[],None,6573.900000000003
6459.5,6759.0,6435.0,6682.0,6682.0,[],None,6568.400000000003
6682.0,6789.0,6521.0,6625.5,6625.5,[],None,6552.900000000003
6625.5,6625.5,6438.0,6586.5,6586.5,['hanging man'],None,6554.500000000003
6586.5,6642.5,6515.0,6599.0,6599.0,['doji'],None,6590.500000000003
6599.0,6636.0,6466.0,6574.0,6574.0,['doji'],None,6613.400000000003
6574.0,6590.0,6444.5,6503.5,6503.5,[],None,6577.700000000003
6503.5,6512.0,6394.0,6464.5,6464.5,['hanging man'],None,6545.500000000003
6464.5,6620.0,6459.0,6545.0,6545.0,[],None,6537.200000000003
6545.0,6658.5,6522.0,6592.0,6592.0,['inverse hammer'],None,6535.800000000003
6592.0,6598.0,6531.5,6551.5,6551.5,[],None,6531.300000000003
6551.5,6599.0,6488.0,6560.5,6560.5,['doji'],None,6542.700000000003
6560.5,6669.0,6550.5,6608.0,6608.0,[],None,6571.400000000003
6608.0,6614.5,6563.0,6591.5,6591.5,"['doji', 'hanging man']",None,6580.700000000003
6591.5,6591.5,6452.0,6535.5,6535.5,[],None,6569.400000000003
6535.5,6536.0,6005.0,6160.5,6160.5,[],None,6491.200000000003
6160.5,6233.5,6100.0,6184.0,6184.0,['doji'],None,6415.900000000003
6184.0,6212.5,6166.0,6193.5,6193.5,['doji'],None,6333.000000000003
6193.5,6300.0,6142.0,6181.5,6181.5,['doji'],None,6251.000000000003
6181.5,6818.0,6147.0,6439.0,6439.0,['inverse hammer'],buy,6231.700000000003
6439.0,6497.5,6383.0,6458.0,6458.0,['doji'],None,6291.200000000003
6458.0,6458.5,6409.0,6438.5,6438.5,"['doji', 'hanging man']",None,6342.100000000003
6438.5,6488.0,6350.0,6392.5,6392.5,[],None,6381.900000000003
6392.5,6405.0,6366.0,6384.0,6384.0,['doji'],None,6422.400000000003
6384.0,6425.0,6367.0,6406.0,6406.0,['doji'],None,6415.800000000003
6406.0,6465.0,6405.5,6413.5,6413.5,"['doji', 'inverse hammer']",None,6406.900000000003
6413.5,6426.0,6369.0,6412.5,6412.5,['doji'],None,6401.700000000003
6412.5,6415.5,6360.0,6394.5,6394.5,"['doji', 'hanging man']",None,6402.100000000003
6394.5,6490.0,6394.5,6411.0,6411.0,"['doji', 'inverse hammer']",None,6407.500000000003
6411.0,6419.0,6368.0,6398.0,6398.0,"['doji', 'hanging man']",None,6405.900000000003
6398.0,6468.0,6386.5,6406.5,6406.5,"['doji', 'inverse hammer']",None,6404.500000000003
6406.5,6419.0,6395.5,6407.0,6407.0,['doji'],None,6403.400000000003
