Date,open,high,low,close,Adj Close,Volume,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend
2018-01-22,11633.099609,11966.400391,10240.200195,10931.400391,10931.400391,10537400320,10931.400391,[],None,0.40649932703402475,0.19308350373979363,0.4004171692261816,13875.179980449995,0
2018-01-23,10944.5,11377.599609,10129.700195,10868.400391,10868.400391,9660609536,10868.400391,['three black crows'],None,0.06098216582702931,0.34706291560130526,0.5919549185716654,13658.549999999994,0
2018-01-24,10903.400391,11501.400391,10639.799805,11359.400391,11359.400391,9940989952,11359.400391,[],None,0.5292475509063786,0.16480954436119688,0.3059429047324244,13446.560009799994,0
2018-01-25,11421.700195,11785.700195,11057.400391,11259.400391,11259.400391,8873169920,11259.400391,[],None,0.22284751843761333,0.4997941754217469,0.2773583061406398,13138.055029349993,0
2018-01-26,11256.0,11656.700195,10470.299805,11171.400391,11171.400391,9746199552,11171.400391,[],None,0.07130780612774483,0.3377444902896566,0.5909477035825985,12820.275048899992,0
2018-01-27,11174.900391,11614.900391,10989.200195,11440.700195,11440.700195,7583269888,11440.700195,[],None,0.4248037729558268,0.27840840887318474,0.2967878181709885,12568.43007819999,0
2018-01-28,11475.299805,12040.299805,11475.299805,11786.299805,11786.299805,8350360064,11786.299805,[],None,0.5504424778761062,0.4495575221238938,0.0,12399.24008799999,0
2018-01-29,11755.5,11875.599609,11179.200195,11296.400391,11296.400391,7107359744,11296.400391,[],None,0.6592475521525926,0.17245794092526412,0.16829450692214332,12234.29008799999,0
2018-01-30,11306.799805,11307.200195,10036.200195,10106.299805,10106.299805,8637859840,10106.299805,[],None,0.9445318646734855,0.00031501966955065216,0.0551531156569639,11990.94008799999,0
2018-01-31,10108.200195,10381.599609,9777.419922,10221.099609,10221.099609,8041160192,10221.099609,[],None,0.18686396850015422,0.26564944743003177,0.547486584069814,11831.70507819999,0
2018-02-01,10237.299805,10288.799805,8812.280273,9170.540039,9170.540039,9959400448,9170.540039,['bearish engulfing'],None,0.7224826647264432,0.0348793218673114,0.24263801340624538,11591.20209969999,0
2018-02-02,9142.280273,9142.280273,7796.490234000001,8830.75,8830.75,12726899712,8830.75,['hanging man'],None,0.23148504890962446,0.0,0.7685149510903755,11314.729589949991,0
2018-02-03,8852.120117,9430.75,8251.629883,9174.910156,9174.910156,7263790080,9174.910156,[],None,0.273755009643347,0.216975217631708,0.509269772724945,11084.875097749991,0
2018-02-04,9175.700195,9334.870117,8031.220215,8277.009766,8277.009766,7073549824,8277.009766,['bearish engulfing'],None,0.6893648575597409,0.1220956038548461,0.18853953858541303,10807.735595799992,0
2018-02-05,8270.540039,8364.839844,6756.680176000001,6955.27002,6955.27002,9285289984,6955.27002,[],None,0.8178727804035439,0.05863833478505108,0.12348888481140496,10580.974096799991,0
2018-02-06,7051.75,7850.700195,6048.259765999999,7754.0,7754.0,13999800320,7754.0,"['hammer', 'bullish harami']",None,0.38961065714089105,0.05364959276554281,0.5567397500935661,10409.244116349992,0
2018-02-07,7755.490234000001,8509.110352,7236.790039,7621.299805,7621.299805,9169280000,7621.299805,[],None,0.10546906123316857,0.5923194892825698,0.30221144948426165,10216.56408704999,0
2018-02-08,7637.859863,8558.769531,7637.859863,8265.589844,8265.589844,9346750464,8265.589844,[],None,0.6816412106556364,0.3183587893443635,0.0,10049.47355969999,0
2018-02-09,8271.839844,8736.980469,7884.709961,8736.980469,8736.980469,6784820224,8736.980469,[],None,0.5457664211466527,0.0,0.4542335788533472,9841.36257339999,0
2018-02-10,8720.080078,9122.549805,8295.469727,8621.900391,8621.900391,7780960256,8621.900391,[],None,0.11870638600970092,0.4866151872176992,0.39467842677259984,9692.45261249999,0
2018-02-11,8616.129883,8616.129883,7931.100098000001,8129.970215,8129.970215,6122189824,8129.970215,[],None,0.7096912844453912,0.0,0.2903087155546088,9552.38110369999,0
2018-02-12,8141.430176000001,8985.919922,8141.430176000001,8926.570313,8926.570313,6256439808,8926.570313,[],None,0.9297213384992373,0.0702786615007627,0.0,9455.289599799991,0
2018-02-13,8926.719727,8958.469727,8455.410156,8598.30957,8598.30957,5696719872,8598.30957,[],None,0.6528255815651709,0.06311379770965538,0.2840606207251737,9317.235058749991,0
2018-02-14,8599.919922,9518.540039,8599.919922,9494.629883,9494.629883,7909819904,9494.629883,[],None,0.9739716608013278,0.02602833919867216,0.0,9228.99653334999,0
2018-02-15,9488.320313,10234.799805,9395.580078,10166.400391,10166.400391,9062540288,10166.400391,[],None,0.8079887259370861,0.08150358219594303,0.11050769186697078,9178.74653334999,0
2018-02-16,10135.700195,10324.099609,9824.820313,10233.900391,10233.900391,7296159744,10233.900391,"['hammer', 'three white soldiers']",None,0.1966838937379043,0.18065883909594652,0.6226572671661492,9118.40654314999,0
2018-02-17,10207.5,11139.5,10149.400391,11112.700195,11112.700195,8660880384,11112.700195,['three white soldiers'],None,0.9142516437454716,0.027067786671553507,0.05868056958297489,9084.72656264999,0
2018-02-18,11123.400391,11349.799805,10326.0,10551.799805,10551.799805,8744009728,10551.799805,[],None,0.5583128490632975,0.2211364105504994,0.22055074038620318,9047.49653334999,0
2018-02-19,10552.599609,11273.799805,10513.200195,11225.299805,11225.299805,7652089856,11225.299805,[],None,0.8844340532859316,0.06376548102621289,0.05180046568785551,9103.44653334999,0
2018-02-20,11231.799805,11958.5,11231.799805,11403.700195,11403.700195,9926540288,11403.700195,['inverse hammer'],None,0.23654925536382856,0.7634507446361715,0.0,9162.57656264999,0
2018-02-21,11372.200195,11418.5,10479.099609,10690.400391,10690.400391,9405339648,10690.400391,[],None,0.7257819035759809,0.04928655070146825,0.2249315457225508,9238.569580249992,0
2018-02-22,10660.400391,11039.099609,9939.089844,10005.0,10005.0,8040079872,10005.0,[],None,0.5958132480760285,0.3442689601941864,0.05991779172978512,9297.282080249992,0
2018-02-23,9937.070313,10487.299805,9734.55957,10301.099609,10301.099609,7739500032,10301.099609,[],None,0.48360547114902136,0.2473631504499019,0.2690313784010767,9353.591552899992,0
2018-02-24,10287.700195,10597.200195,9546.969727,9813.070313,9813.070313,6917929984,9813.070313,[],None,0.4519292635871228,0.29469722068661225,0.2533735157262649,9430.394580249991,0
2018-02-25,9796.419922,9923.219727,9407.05957,9664.730469,9664.730469,5706939904,9664.730469,[],None,0.2551329296034738,0.2456598078723858,0.4992072625241404,9565.867602699993,0
2018-02-26,9669.429688,10475.0,9501.730469,10366.700195,10366.700195,7287690240,10366.700195,[],None,0.7164207701884786,0.11127421700823856,0.17230501280328286,9696.502612449993,0
2018-02-27,10393.900391,10878.5,10246.099609,10725.599609,10725.599609,6966179840,10725.599609,[],None,0.524508243069701,0.2417778248970112,0.23371393203328777,9851.717602649993,0
2018-02-28,10687.200195,11089.799805,10393.099609,10397.900391,10397.900391,6936189952,10397.900391,['bearish harami'],None,0.41524289164976824,0.5778663653483475,0.006890743001884323,9958.333129999994,0
2018-03-01,10385.0,11052.299805,10352.700195,10951.0,10951.0,7317279744,10951.0,['bullish engulfing'],buy,0.8090341845673686,0.14479682886043976,0.04616898657219164,10069.034106549992,1
2018-03-02,10977.400391,11189.0,10850.099609,11086.400391,11086.400391,7620590080,11086.400391,[],None,0.3216284279825462,0.3027426693054509,0.37562890271200283,10192.259106549993,1
2018-03-03,11101.900391,11528.200195,11002.400391,11489.700195,11489.700195,6690570240,11489.700195,['three white soldiers'],buy,0.7375426941011185,0.07322178461671694,0.18923552128216456,10360.245605549993,1
2018-03-04,11497.400391,11512.599609,11136.099609,11512.599609,11512.599609,6084149760,11512.599609,[],None,0.040369768924306944,0.0,0.959630231075693,10489.547070349992,1
2018-03-05,11532.400391,11704.099609,11443.900391,11573.299805,11573.299805,6468539904,11573.299805,[],None,0.15718499968743602,0.5026909957892319,0.3401240045233321,10638.296582099993,1
2018-03-06,11500.099609,11500.099609,10694.299805,10779.900391,10779.900391,6832169984,10779.900391,[],None,0.8937694132276078,0.0,0.10623058677239221,10702.560107499992,1
2018-03-07,10803.900391,10929.5,9692.120117,9965.570313,9965.570313,8797910016,9965.570313,[],None,0.6775042083014043,0.10150448599138961,0.22099130570720607,10692.518603599992,1
2018-03-08,9951.44043,10147.400391,9335.870117,9395.009766,9395.009766,7186089984,9395.009766,['three black crows'],sell,0.6856560769537011,0.24146968668725097,0.07287423635904791,10650.574072349993,1
2018-03-09,9414.69043,9466.349609,8513.030273,9337.549805,9337.549805,8704190464,9337.549805,['three black crows'],sell,0.08091792758937595,0.054188745627205236,0.8648933267834188,10561.816552849992,1
2018-03-10,9350.589844,9531.320313,8828.469727,8866.0,8866.0,5386319872,8866.0,['three black crows'],None,0.6894635270319028,0.25713924495468793,0.053397228013409216,10477.526562599993,1
2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176,9578.629883,['bullish engulfing'],None,0.6570145081236852,0.12062223048401641,0.22236326139229842,10395.193066499993,1
2018-03-12,9602.929688,9937.5,8956.429688,9205.120117,9205.120117,6457399808,9205.120117,[],None,0.4054852808551808,0.341025824456912,0.2534888946879072,10285.264062599992,1
2018-03-13,9173.040039,9470.379883,8958.19043,9194.849609,9194.849609,5991139840,9194.849609,[],None,0.04258106033276968,0.5379460127227558,0.4194729269444745,10210.486523499992,1
2018-03-14,9214.650391,9355.849609,8068.589844,8269.80957,8269.80957,6438230016,8269.80957,['bearish engulfing'],None,0.7339939044859367,0.10968976257872978,0.15631633293533356,10123.727001999992,1
2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952,8300.860352,[],None,0.015652547757476862,0.1975659316952169,0.7867815205473062,10023.715039149993,1
2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840,8338.349609,[],None,0.026627076710491568,0.4256357627775346,0.5477371605119739,9949.979003949991,1
2018-03-17,8321.910156,8346.530273,7812.819823999999,7916.879883,7916.879883,4426149888,7916.879883,[],None,0.7588951532781392,0.046130101155280816,0.19497474556657998,9862.58647464999,1
2018-03-18,7890.52002,8245.509766,7397.990234000001,8223.679688,8223.679688,6639190016,8223.679688,"['hammer', 'piercing line']",buy,0.39309969318795696,0.025757610504248636,0.5811426963077945,9755.43544929999,1
2018-03-19,8344.120117,8675.870117,8182.399901999999,8630.650391,8630.650391,6729110016,8630.650391,[],None,0.5806435024654895,0.09163618112189621,0.3277203164126143,9650.68798839999,0
2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,8913.469727,6361789952,8913.469727,['three white soldiers'],None,0.44439044816251444,0.20805261951833495,0.34755693231915064,9576.46645519999,0
2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,8929.280273,6043129856,8929.280273,[],None,0.024771009648170656,0.7246544820519449,0.2505745082998844,9475.380468849991,0
2018-03-22,8939.44043,9100.709961,8564.900391,8728.469727,8728.469727,5530390016,8728.469727,[],None,0.39374194641577676,0.30098292383989994,0.3052751297443233,9357.48393564999,0
2018-03-23,8736.25,8879.620117,8360.620117,8879.620117,8879.620117,5954120192,8879.620117,['hammer'],None,0.27624300000000074,0.0,0.7237569999999992,9226.97993174999,0
2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,8668.120117,5664600064,8668.120117,"['dark cloud cover', 'bearish engulfing']",None,0.7075479203788252,0.28512962224860505,0.0073224573725697,9084.755957149991,0
2018-03-25,8612.80957,8682.009766,8449.099609,8495.780273,8495.780273,4569880064,8495.780273,[],None,0.502465407723717,0.29711111310615895,0.20042347917012412,8930.879980549991,0
2018-03-26,8498.469727,8530.080078,7921.430176000001,8209.400391,8209.400391,5921039872,8209.400391,['three black crows'],None,0.4749353200421618,0.05193519442972188,0.4731294855281163,8802.354980549992,0
2018-03-27,8200.0,8232.780273,7797.279785,7833.040039,7833.040039,5378250240,7833.040039,['three black crows'],None,0.8426166470793922,0.07527034734344606,0.08211300557716175,8695.728466849992,0
2018-03-28,7836.830078,8122.890137,7809.169922,7954.47998,7954.47998,4935289856,7954.47998,['inverse hammer'],None,0.37501536839122723,0.5368164018375421,0.08816822977123068,8623.701977549992,0
2018-03-29,7979.069823999999,7994.330078,7081.379883,7165.700195,7165.700195,6361229824,7165.700195,['bearish engulfing'],None,0.8909244266057674,0.016715319284203348,0.0923602541100292,8515.109497049994,0
2018-03-30,7171.450195,7276.660156,6683.930176,6890.52002,6890.52002,6289509888,6890.52002,[],None,0.47395978688305995,0.17750065721325511,0.34853955590368496,8416.335498049993,0
2018-03-31,6892.47998,7207.850098000001,6863.52002,6973.529785,6973.529785,4553269760,6973.529785,['inverse hammer'],None,0.23538404042646383,0.6805107307529507,0.08410522882058553,8286.080493149993,0
2018-04-01,7003.060059,7060.950195,6526.870117,6844.22998,6844.22998,4532100096,6844.22998,"['hanging man', 'bearish engulfing', 'dark cloud cover']",None,0.2973900086196443,0.10839224001161861,0.5942177513687371,8168.035986299993,0
2018-04-02,6844.859863,7135.470215,6816.580078,7083.799805,7083.799805,4333440000,7083.799805,[],None,0.7492860840659984,0.16203201041617846,0.08868190551782318,8062.483496099992,0
2018-04-03,7102.259765999999,7530.939941,7072.490234000001,7456.109863,7456.109863,5499700224,7456.109863,[],None,0.7718406001729681,0.16322418109866987,0.06493521872836208,8021.798510749992,0
2018-04-04,7456.410156,7469.879883,6803.879883,6853.839844,6853.839844,4936000000,6853.839844,['bearish engulfing'],None,0.904760228228228,0.020224815315314854,0.07501495645645717,7949.447485349992,0
2018-04-05,6848.649901999999,6933.819823999999,6644.799805,6811.470215,6811.470215,5639320064,6811.470215,[],None,0.12864052507033769,0.2946851996435588,0.5766742752861035,7873.103515649993,0
2018-04-06,6815.959961,6857.490234000001,6575.0,6636.319824,6636.319824,3766810112,6636.319824,['three black crows'],None,0.6359162738347935,0.1470148982212288,0.21706882794397764,7809.075512699994,0
2018-04-07,6630.509765999999,7050.540039,6630.509765999999,6911.089844,6911.089844,3976610048,6911.089844,['bullish engulfing'],None,0.6679996563009639,0.3320003436990361,0.0,7743.446020499994,0
2018-04-08,6919.97998,7111.560059,6919.97998,7023.52002,7023.52002,3652499968,7023.52002,[],None,0.5404530603622921,0.4595469396377078,0.0,7663.089501949993,0
2018-04-09,7044.319823999999,7178.109863,6661.990234000001,6770.72998,6770.72998,4894060032,6770.72998,"['dark cloud cover', 'bearish engulfing']",None,0.5300899803599598,0.2592229232963366,0.21068709634370353,7555.952514599994,0
2018-04-10,6795.439941,6872.410156,6704.149902,6834.759765999999,6834.759765999999,4272750080,6834.759765999999,['bullish harami'],None,0.2336845693814276,0.22376282636540382,0.5425526042531686,7451.226489249993,0
2018-04-11,6843.470215,6968.319823999999,6817.589844,6968.319823999999,6968.319823999999,4641889792,6968.319823999999,[],None,0.828299778186129,0.0,0.171700221813871,7363.218994099994,0
2018-04-12,6955.379883,7899.22998,6806.509765999999,7889.25,7889.25,8906250240,7889.25,['three white soldiers'],None,0.8546287558655885,0.009133152175768261,0.1362380919586432,7313.700488249994,0
2018-04-13,7901.089844,8183.959961,7758.930176000001,7895.959961,7895.959961,7764460032,7895.959961,[],None,0.012069467084525694,0.6655301039667144,0.3224004289487599,7275.092480449993,0
2018-04-14,7874.669922,8140.709961,7846.0,7986.240234000001,7986.240234000001,5191430144,7986.240234000001,"['bullish engulfing', 'inverse hammer']",None,0.37857665761083964,0.5241415202793197,0.09728182210984068,7249.615478499992,0
2018-04-15,7999.330078,8338.419922,7999.330078,8329.110352,8329.110352,5244480000,8329.110352,[],None,0.9725454177860914,0.02745458221390866,0.0,7255.600976549991,0
2018-04-16,8337.570313,8371.150391,7925.72998,8058.669922,8058.669922,5631309824,8058.669922,[],None,0.626150899492571,0.07538962555534778,0.29845947495208125,7266.88247069999,0
2018-04-17,8071.660156,8285.959961,7881.720215,7902.089844,7902.089844,6900879872,7902.089844,[],None,0.4194795630017038,0.5301304661912203,0.05038997080707595,7264.262963899991,0
2018-04-18,7944.430176000001,8197.799805,7886.009765999999,8163.419922,8163.419922,6529909760,8163.419922,[],None,0.702362867981162,0.11026613650091743,0.18737099551792058,7314.14895024999,0
2018-04-19,8159.27002,8298.69043,8138.779785,8294.30957,8294.30957,7063209984,8294.30957,[],None,0.8444687969334299,0.027395674628171864,0.12813552843839823,7384.338427749991,0
2018-04-20,8286.879883,8880.230469,8244.540039,8845.830078,8845.830078,8438110208,8845.830078,['three white soldiers'],None,0.8792804934942953,0.05411500531791738,0.06660450118778734,7477.953442399991,0
2018-04-21,8848.790039,8997.570313,8652.150391,8895.580078,8895.580078,7548550144,8895.580078,['three white soldiers'],None,0.1354584261645488,0.29526448390547383,0.5692770899299774,7580.52094729999,0
2018-04-22,8925.05957,9001.639648,8779.610352,8802.459961,8802.459961,6629899776,8802.459961,"['dark cloud cover', 'bearish engulfing']",None,0.552177623442983,0.344909790643126,0.10291258591389092,7666.4539550999925,0
2018-04-23,8794.389648,8958.549805,8788.80957,8930.879883,8930.879883,6925190144,8930.879883,"['bullish engulfing', 'piercing line']",None,0.8041124427570069,0.16301333623109907,0.03287422101189403,7740.192456099992,0
2018-04-24,8934.339844,9732.610352,8927.830078,9697.5,9697.5,10678800384,9697.5,[],None,0.9482838740652346,0.043627252225617724,0.008088873709147631,7882.375463899992,0
2018-04-25,9701.030273,9745.320313,8799.839844,8845.740234,8845.740234,11083100160,8845.740234,['bearish engulfing'],None,0.9046088915031829,0.04684395019480816,0.04854715830200898,7984.0889648499915,1
2018-04-26,8867.320313,9281.509766,8727.089844,9281.509766,9281.509766,8970559488,9281.509766,[],None,0.7470681275410584,0.0,0.2529318724589415,8116.348461949991,1
2018-04-27,9290.629883,9375.469727,8987.049805,8987.049805,8987.049805,7566289920,8987.049805,[],None,0.7815770016039489,0.21842299839605106,0.0,8220.14645999999,1
2018-04-28,8939.269531,9412.089844,8931.990234,9348.480469,9348.480469,7805479936,9348.480469,"['bullish engulfing', 'piercing line']",buy,0.852345907966892,0.13249203639219806,0.0151620556409099,8336.39448244999,1
2018-04-29,9346.410156,9531.490234,9193.709961,9419.080078,9419.080078,8853000192,9419.080078,[],None,0.21513962717414492,0.3327907666176817,0.4520696062081734,8468.81198734999,1
2018-04-30,9426.110352,9477.139648,9166.80957,9240.549805,9240.549805,8673920000,9240.549805,['bearish engulfing'],sell,0.5979457363459258,0.1644355465924269,0.23761871706164722,8589.10148929999,1
2018-05-01,9251.469727,9255.879883,8891.049805,9119.009766,9119.009766,7713019904,9119.009766,['hanging man'],None,0.3630730276575519,0.01208824673715616,0.624838725605292,8696.63598639999,1
2018-05-02,9104.599609,9256.519531,9015.139648,9235.919922,9235.919922,7558159872,9235.919922,['piercing line'],buy,0.5440400060182254,0.08534103482020834,0.3706189591615662,8763.96948249999,1
2018-05-03,9233.969727,9798.330078,9188.150391,9743.860352,9743.860352,10207299584,9743.860352,[],None,0.8356401169414849,0.08926833711526196,0.0750915459432532,8856.36450204999,1
2018-05-04,9695.5,9779.200195,9585.959961,9700.759766,9700.759766,8217829888,9700.759766,[],None,0.027218793369910975,0.4059218278528924,0.5668593787771966,8942.09047864999,1
2018-05-05,9700.280273,9964.5,9695.120117,9858.150391,9858.150391,7651939840,9858.150391,[],None,0.586050139460485,0.39479417622288054,0.01915568431663445,9018.54248059999,1
2018-05-06,9845.30957,9940.139648,9465.25,9654.799805,9654.799805,7222280192,9654.799805,[],None,0.40116638844904606,0.19968866114344275,0.3991449504075112,9098.34897474999,1
2018-05-07,9645.669922,9665.849609,9231.530273,9373.009766,9373.009766,7394019840,9373.009766,[],None,0.6277872832260907,0.046462787463834275,0.3257499293100751,9171.89497084999,1
2018-05-08,9380.870117,9462.75,9127.769531,9234.820313,9234.820313,7415869952,9234.820313,['three black crows'],None,0.43599498333737235,0.24443181193348795,0.3195732047291397,9225.46499039999,1
2018-05-09,9223.730469,9374.759766,9031.620117,9325.179688,9325.179688,7226890240,9325.179688,"['hammer', 'piercing line']",None,0.2956499468821233,0.14448950491290855,0.5598605482049681,9277.00849629999,1
2018-05-10,9325.959961,9396.040039,9040.519531,9043.94043,9043.94043,6906699776,9043.94043,['bearish engulfing'],sell,0.7932581233822951,0.19711964970526855,0.009622226912436367,9286.91401389999,1
2018-05-11,9052.959961,9052.959961,8394.459961,8441.490234,8441.490234,8488520192,8441.490234,[],None,0.9285796917236138,0.0,0.0714203082763862,9264.20952169999,1
2018-05-12,8441.44043,8664.860352,8223.5,8504.889648,8504.889648,6821380096,8504.889648,[],None,0.14375830931003017,0.3624491943490191,0.4937924963409507,9249.33100604999,1
2018-05-13,8515.490234,8773.549805,8395.120117,8723.94043,8723.94043,5866379776,8723.94043,[],None,0.5508293947593237,0.1310927143749884,0.31807789086568794,9238.984033399991,1
2018-05-14,8713.099609,8881.120117,8367.969727,8716.790039,8716.790039,7364149760,8716.790039,[],None,0.007191712355511874,0.32023765586537045,0.6725706317791177,9189.948535349991,1
2018-05-15,8705.19043,8836.19043,8456.450195,8510.379883,8510.379883,6705710080,8510.379883,[],None,0.5130100238127265,0.3449726626940114,0.14201731349326208,9173.18051779999,1
2018-05-16,8504.410156,8508.429688,8175.490234000001,8368.830078,8368.830078,6760220160,8368.830078,[],None,0.4072214223070099,0.012072861752215948,0.5807057159407741,9127.546533399991,1
2018-05-17,8370.049805,8445.540039,8054.120117,8094.319823999999,8094.319823999999,5862530048,8094.319823999999,['three black crows'],None,0.7044352254507933,0.19286252374246585,0.10270225080674085,9082.910034349992,1
2018-05-18,8091.830078,8274.120117,7974.819823999999,8250.969727,8250.969727,5764190208,8250.969727,[],None,0.5317056238230917,0.0773483706546208,0.3909460055222875,9028.034497249992,1
2018-05-19,8255.730469,8372.05957,8183.350098000001,8247.179688,8247.179688,4712399872,8247.179688,[],None,0.04531188026428253,0.6164454797478327,0.33824263998788484,8969.439477749991,1
2018-05-20,8246.990234,8562.410156,8205.240234,8513.25,8513.25,5191059968,8513.25,['bullish engulfing'],None,0.7454708518260948,0.13763800637165644,0.11689114180224869,8933.074487499991,1
2018-05-21,8522.330078,8557.519531,8365.120117,8418.990234,8418.990234,5154990080,8418.990234,[],None,0.5371110121988227,0.18289792192401966,0.2799910658771576,8898.07351089999,1
2018-05-22,8419.870117,8423.25,8004.580078,8041.779785,8041.779785,5137010176,8041.779785,[],None,0.9030749813453297,0.008072906178341631,0.08885211247632868,8838.36650404999,1
2018-05-23,8037.080078,8054.660156,7507.879883,7557.819823999999,7557.819823999999,6491120128,7557.819823999999,['three black crows'],None,0.8765134326636551,0.03215199755386923,0.09133456978247569,8729.064477649992,0
2018-05-24,7561.120117,7738.600098000001,7331.140137,7587.339844,7587.339844,6049220096,7587.339844,[],None,0.0643492109891005,0.371227282378306,0.5644235066325936,8623.393481549992,0
2018-05-25,7592.299805,7659.140137,7392.649901999999,7480.140137,7480.140137,4867829760,7480.140137,['bearish engulfing'],None,0.42087721525705757,0.2508171903559633,0.32830559438697915,8504.492968849992,0
2018-05-26,7486.47998,7595.160156,7349.120117,7355.879883,7355.879883,4051539968,7355.879883,[],None,0.530808308805384,0.44171743933108404,0.027474251863531977,8389.546972749991,0
2018-05-27,7362.080078,7381.740234000001,7270.959961,7368.220215,7368.220215,4056519936,7368.220215,[],None,0.05542626709360299,0.12204356095060674,0.8225301719557903,8289.307495199992,0
2018-05-28,7371.310059,7419.049805,7100.890137,7135.990234000001,7135.990234000001,5040600064,7135.990234000001,['bearish engulfing'],None,0.7396280819604076,0.1500496473990518,0.11032227064054057,8184.365991249992,0
2018-05-29,7129.459961,7526.419922,7090.680176000001,7472.589844,7472.589844,5662660096,7472.589844,['bullish engulfing'],None,0.7874651925831,0.12353722260626655,0.08899758481063344,8091.736499049992,0
2018-05-30,7469.72998,7573.77002,7313.600098000001,7406.52002,7406.52002,4922540032,7406.52002,[],None,0.24295644751740497,0.39989265169553384,0.3571509007870612,8009.865478549992,0
2018-05-31,7406.149901999999,7608.899901999999,7361.129883,7494.169922,7494.169922,5127130112,7494.169922,"['bullish engulfing', 'inverse hammer']",None,0.35524887294778384,0.46305029342553083,0.18170083362668535,7962.499462949992,0
2018-06-01,7500.700195,7604.72998,7407.339844,7541.450195,7541.450195,4921460224,7541.450195,[],None,0.2064439532074693,0.32058230609861743,0.47297374069391324,7914.327490299993,0
