Date,open,high,low,close,mean_candle,label,action,%body,%upper-shadow,%lower-shadow,MA,trend,open_norm,high_norm,low_norm,close_norm
2000-01-03,49.03846,49.258815999999996,47.816505,48.076923,48.076923,[],None,0.6666641244502761,0.15277980962496707,0.18055606592475687,,0,0.8406327380321099,0.8302468354691918,0.8193404817434649,0.8158053819345572
2000-01-04,47.195515,47.435898,46.153847,46.153847,46.153847,[],None,0.8125012187502675,0.18749878124973252,0.0,,0,0.8049593592986115,0.7955332345122341,0.787162978978543,0.7789664736464618
2000-01-05,46.073719,47.115383,45.693108,46.073719,46.073719,['doji'],None,0.0,0.7323928213601484,0.2676071786398516,,0,0.7832450631206334,0.789429707194648,0.7782462742524916,0.7774315223271647
2000-01-06,45.873398,47.095352,45.713142,46.689705,46.689705,['bullish engulfing'],None,0.5905810260380076,0.2934771127397441,0.11594186122224834,,0,0.7793675047012161,0.7890482593507138,0.7786339932484561,0.7892314989067438
2000-01-07,47.435898,48.677883,47.115383,48.497597,48.497597,[],None,0.6794873599999982,0.11538304000000153,0.20512960000000022,,0,0.8096123868171183,0.8191842005373253,0.8057716328920791,0.8238639146733497
2000-01-10,48.938301,49.379005,48.4375,48.477565999999996,48.477565999999996,[],None,0.4893601202330387,0.46808460921609224,0.04255527055086905,,0,0.8386939878574882,0.8325355796614242,0.831358628788439,0.823480195999767
2000-01-11,48.397434000000004,48.938301,48.277245,48.557693,48.557693,['inverse hammer'],None,0.24242878061767215,0.5757575757575774,0.18181364362475047,,0,0.8282245743180439,0.8241433081516059,0.828257205822566,0.8250151281628225
2000-01-12,48.417469,49.118590999999995,48.25721,48.717949,48.717949,['inverse hammer'],None,0.3488351844305856,0.4651159010937092,0.1860489144757052,,0,0.8286123862944867,0.8275765482186466,0.8278694674735518,0.8280850308014166
2000-01-13,49.078526000000004,49.659454,49.03846,49.278847,49.278847,"['inverse hammer', 'three white soldiers']",None,0.322581216565694,0.6128996415424306,0.06451914189187544,,0,0.8414082845580977,0.8378761351196389,0.842989037484399,0.8388297283489791
2000-01-14,49.158653,49.559296,47.936699,48.397434000000004,48.397434000000004,['falling three methods'],None,0.4691362057245232,0.2469146682756105,0.2839491259998663,,0,0.8429592808264501,0.8359688387713409,0.8216666021887561,0.821945168055504
2000-01-18,47.95673,47.95673,47.035255,47.435898,47.435898,[],None,0.5652155511543971,0.0,0.43478444884560286,,0,0.8196939883801195,0.8054513735692922,0.8042209117326177,0.8035257522239393
2000-01-19,46.955128,48.377403,46.875,47.666267,47.666267,[],None,0.4733343849819225,0.4733323881808029,0.053333226837274636,,0,0.8003062543532065,0.8134621972351764,0.8011194887667447,0.8079387564231597
2000-01-20,47.776443,47.996796,45.713142,46.774840999999995,46.774840999999995,"['bearish engulfing', 'dark cloud cover']",None,0.43859621466299314,0.09649141244689535,0.4649123728901115,,0,0.8162042225804207,0.8062143454286635,0.7786339932484561,0.7908623846834969
2000-01-21,47.415867,47.516026000000004,46.133815999999996,46.193909000000005,46.193909000000005,[],None,0.8840610326940095,0.07246293978484053,0.043476027521149985,,0,0.8092246522675735,0.7970591020594738,0.7867753180417273,0.7797339109936274
2000-01-24,46.57452,46.774840999999995,43.729969,44.270832,44.270832,['three black crows'],None,0.7565795869251655,0.06578962925206558,0.1776307838227689,,0,0.7929389301340901,0.7829448082046306,0.7402535477865401,0.7428949835492904
2000-01-25,44.250801,44.991985,43.910255,44.391026000000004,44.391026000000004,[],None,0.12963031440377995,0.5555536039492256,0.3148160816469944,,0,0.7479593415097816,0.7489941029355413,0.7437426316892289,0.745197448840719
2000-01-26,45.032051,45.572918,44.511219,45.332531,45.332531,[],None,0.28301806820953873,0.2264172802272559,0.4905646515632054,,0,0.7630817825677327,0.7600567378674079,0.7553731177973874,0.763233145998701
2000-01-27,45.372597,45.432693,43.93029,45.432693,45.432693,['three white soldiers'],None,0.039999920127955974,0.0,0.960000079872044,,0,0.7696736376877595,0.7573864506168626,0.7441303700382431,0.7651518734603052
2000-01-28,44.971954,45.032051,42.828526000000004,42.948719,42.948719,['falling three methods'],None,0.9181810961981374,0.02727311920672835,0.05454578459513434,,0,0.7619185014922001,0.7497570747949126,0.7228078766834515,0.7175682676246474
2000-01-31,42.948719,43.56971,42.648235,42.948719,42.948719,['doji'],None,0.0,0.673909764236689,0.326090235763311,46.61583574999999,0,0.7227552988888291,0.7219098968434092,0.7193186960155146,0.7175682676246474
2000-02-01,43.028847,43.910255,42.948719,43.589745,43.589745,['morning star'],None,0.5833354133386585,0.3333312533280064,0.08333333333333517,46.39147684999999,0,0.7243063145139064,0.7283948529620536,0.7251339777756929,0.7298479164915069
2000-02-02,43.950321,44.110577,42.96875,42.96875,42.96875,"['bearish engulfing', 'dark cloud cover']",None,0.859649491560458,0.14035050843954203,0.0,46.23222199999999,0,0.7421430329157424,0.7322095599159044,0.7255216387125087,0.7179519862982302
2000-02-03,43.56971,44.811699,43.349358,44.631409000000005,44.631409000000005,[],None,0.7260269663505352,0.12328861736078855,0.15068441628867624,46.16010649999999,0,0.7347756506264524,0.7455609390400033,0.73288756421995,0.7498022836423688
2000-02-04,45.192307,45.873398,45.032051,45.372597,45.372597,['inverse hammer'],None,0.21428732734531605,0.5952371613614874,0.19047551129319656,46.094251099999994,0,0.7661838138178869,0.7657787411695568,0.765452805333886,0.7640006599708324
2000-02-07,45.412659000000005,45.432693,43.549679,43.75,43.75,['bearish engulfing'],None,0.8829775030881355,0.010639326101662237,0.10638317081020221,45.85687124999999,0,0.7704491067868491,0.7573864506168626,0.7367643864716529,0.7329177999738595
2000-02-08,43.770031,44.370995,43.75,43.93029,43.93029,['inverse hammer'],None,0.2580681003872756,0.7096756012528294,0.032256298359895005,45.62950744999999,0,0.7386532090458697,0.737168667530185,0.7406412087233559,0.7363714787547609
2000-02-09,43.910255,44.130608,42.96875,42.96875,42.96875,[],None,0.8103442933645915,0.1896557066354085,0.0,45.35006029999999,0,0.7413674863897546,0.7325910077598387,0.7255216387125087,0.7179519862982302
2000-02-10,43.129005,43.890223999999996,42.66827,43.409454,43.409454,['bullish harami'],None,0.22950863944141764,0.3934436157171228,0.3770477448414596,45.08463554999999,0,0.7262450453318037,0.7280134051181194,0.7197064343645287,0.7263942185543639
2000-02-11,43.289265,44.010418,42.808495,42.868590999999995,42.868590999999995,['shooting star'],None,0.3500007904000548,0.5999993343999579,0.049999875199987304,44.76412274999999,0,0.7293471540088561,0.7303022445247306,0.7224202157466357,0.7160333163053503
